smiles,solvent,ex (nm)
COC(=O)c1ccn2c(NCCN3CCOCC3)c(/C=C/c3ccc(OC)cc3)nc2c1,CS(=O)C,384.0
Cc1ccc(N(c2ccc(C)cc2)c2ccc3ccc4cccc5ccc2c3c45)cc1,C(Cl)Cl,412.0
CCN(CC)c1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CCCCCC,362.0
CC1=CC(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,496.0
NC/C(=C\c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)s3)s2)s1)C(=O)O,C(Cl)Cl,467.0
Nc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(N)cc3)[o+]2)cc1,CCO,590.0
c1ccc(N2c3ccccc3Sc3cc(-c4cccc5nc6ccccc6cc45)ccc32)cc1,CCOCC,407.0
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(CN)cc2CC4)-c2ccc(CN)cc2CC3)cc1,CC1=CC=CC=C1,344.0
COc1ccccc1-c1c2c(n3ccc(CN)cc13)C(=O)N(C(C)CO)C2,C(Cl)Cl,391.0
Cc1ccc(SC2=[N+]3C(=C(c4c(C)cc(C)cc4C)c4cc(Br)c(Sc5ccc(C)cc5)n4[B-]3(F)F)C=C2Br)cc1,CC1=CC=CC=C1,610.0
COCCOc1ccc(OCCOC)c(C=O)c1,CN(C)C=O,350.0
COC(=O)/C(=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,CCOC(=O)C,330.0
CC1=C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)C(C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,CS(=O)C,544.0
Fc1cccc(F)c1C1=CC2=C(c3ccccc3)c3cc(-c4c(F)cccc4F)cn3[B-](F)(F)[N+]2=C1,C(Cl)Cl,559.0
CCOC(=O)c1c(-c2cc3cc(OC)ccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,C(Cl)Cl,351.0
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1CN,CCOC(=O)C,361.0
CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,C1=CC=NC=C1,526.0
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CCc2ccc(Br)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,C(Cl)Cl,654.0
CCCc1c(/C=C(\CN)C(=O)O)sc2cc(-c3ccc4c(c3)C3CCCC3N4c3ccc4c(c3)C(CCC)(CCC)c3c5c(c6c(c3-4)C(CCC)(CCC)c3ccccc3-6)C(CCC)(CCC)c3ccccc3-5)sc12,C(Cl)Cl,500.0
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CC#N,358.0
CN(C)c1ccc(C2=CC3=C(c4ccc(C=O)cc4)[C@H]4c5ccccc5[C@]3(S2)c2ccccc24)cc1,C(Cl)Cl,449.0
COc1ccc2c(c1)c(C=O)c1c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n12,CC#N,405.0
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4cc([N+](=O)[O-])ccc4Cl)o3)cc2)cc1,CS(=O)C,432.0
CCCCCCCCOc1c(C(C)(C)C)cc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1C(C)(C)C,C1CCOC1,499.0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CS(=O)C,400.0
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1/C=C/SCCO,CC#N,562.0
CC(C)[Si](CCc1c2ccccc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(ccc4ccccc43)nc12)(C(C)C)C(C)C,CCCCCC,544.0
CCCCN1C(=O)c2cccc3c(CCCCc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)ccc(c23)C1=O,C(Cl)Cl,372.0
CCCC1(CCC)COc2c(/C=C(\CN)C(=O)O)sc(-c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OCC(CCC)(CCC)CO4)c2OC1,C1CCOC1,503.0
C/C(=N\Nc1ccc(CN)cc1)c1cccc(/C(C)=N/Nc2ccc(CN)cc2)c1,CS(=O)C,366.0
COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)c5c(n4[B-]3(F)F)-c3ccc(OC)cc3CC5)C(c3ccccc3)=C2)cc1,C(Cl)Cl,708.0
Cc1cc(C)c(B(c2ccc(-c3cc4ccccc4n3C)s2)c2c(C)cc(C)cc2C)c(C)c1,C1CCCCC1,395.0
Cc1ccc(-c2nnc(-c3cc(-c4ccc(Cl)cc4)nn3Cc3ccc(C(C)(C)C)cc3)o2)cc1,C(Cl)Cl,275.0
O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,CCOC(=O)C,514.0
Cc1ccc(C2=C3C=CC(c4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,CC1=CC=CC=C1,534.0
O=[N+]([O-])c1ccc(-c2scc3c2OCCO3)cc1,C(Cl)Cl,376.0
CC(C)c1cccc(C(C)C)c1-n1c(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc(/C=C(\CN)C(=O)O)c1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,C1CCOC1,418.0
CCCCCCCCN1c2ccc(C=O)cc2Sc2cc(CCc3ccc(OC)cc3)ccc21,CCCCCC,374.0
CCOC(=O)c1cc(CCc2ccc3ccccc3c2)c(C(=O)OCC)cc1CCc1ccccc1,C1COCCO1,365.0
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,C1CCOC1,334.0
F[B-]1(F)n2c(cc(I)c2-c2ccc[nH]2)C(c2ccccc2)=C2C=C(I)C(c3ccc[nH]3)=[N+]21,C(Cl)Cl,679.0
O=C(COc1ccc(Cl)cc1/C=N/N=C/c1cc(Cl)ccc1OCC(=O)c1ccccc1)c1ccccc1,C1CCOC1,355.0
CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,CC1=CC=CC=C1,373.0
CC[N+](C)(CC)c1ccc(C=Cc2ccn3cc(-c4ccc(OC)cc4)[n+](C)c3c2)cc1,CO,359.0
CCCCOc1ccc(-c2ccc3c(c2)Sc2cc(-c4ccc(-c5ccc(/C=C(\CN)C(=O)O)s5)s4)ccc2N3CCCC)c(OCCCC)c1,C(Cl)Cl,457.0
CCCCCCc1ccc(-n2c3[n+](c4c5ccccc5c5ccccc5c42)[B-](C)(C)c2ccc4ccccc4c2-3)cc1,C(Cl)Cl,390.0
COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\CN)c3ccc(C(F)(F)F)cc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\CN)c2ccc(C(F)(F)F)cc2)cc1,C(Cl)Cl,439.0
CC(=O)c1ccc2c(-c3ccc(Br)cc3)c3c(n2c1)C(=O)N(CCNC(=O)OC(C)(C)C)C3,C(Cl)Cl,347.0
COc1ccc(N(c2ccc(/C=C/c3cc[n+](CC(=O)O)cc3)cc2)c2ccc(OC)cc2)cc1,C(Cl)Cl,504.0
CN(C)c1ccc2nc(-c3ccc(C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc4ccccc4)cc3)sc2c1,CS(=O)C,408.0
CC(C)CN1C(=O)c2cccc3c(NCCN)ccc(c23)C1=O,CC(=O)C,431.0
CCN(CC)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,CCO,392.0
CCN1c2ccc(-c3cc(-c4ccccc4)[nH]n3)cc2Sc2cc(-c3cc(-c4ccccc4)[nH]n3)ccc21,C(Cl)Cl,336.0
CC(=O)c1ccc2nn(C)c(-c3ccc(C=O)s3)c2c1,CC#N,357.0
CCC(=O)c1ccc2c(c1)C(C)(C)c1cc(N(C)C)ccc1-2,CC1=CC=CC=C1,407.0
C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)cc(C=O)c4ccc1c2c43,C(Cl)Cl,403.0
CCCC1(CCC)c2cc(-c3ccco3)ccc2-c2ccc(-c3ccco3)cc21,C1CCCCC1,364.0
CCC(C)(C)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,C1COCCO1,287.0
COc1ccc(C(=O)[O-])c(O)c1,CO,298.0
C(=C/c1ccc(N2CCCCC2)c2nsnc12)\c1ccncc1,C(Cl)Cl,470.0
NCSC1=CC2=C(c3ccccc3)c3cc(SCN)c(N4CCOCC4)n3[B-](F)(F)[N+]2=C1N1CCOCC1,CCOC(=O)C,593.0
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(OC)c(OC)cc3OC)nc2c1,CC1=CC=CC=C1,327.0
CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)c1c(C)cc(C)n1[B-]2(F)F,CC1=CC=CC=C1,504.0
c1ccc(C2CCN3COc4c5ccccc5c5c6c7c(c2c3c46)C(c2ccccc2)CCN7CO5)cc1,CN(C)C=O,407.0
NCC1=C(c2ccc(-c3cccs3)s2)CC1,CCO,367.0
CNc1ccc2c3c(ccc2c1)C(c1ccccc1C(=O)[O-])=c1cc2c4c(c1O3)CCC[N+]=4CCC2,O,585.0
COc1cc(OC)cc(-c2nnc(-c3cc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)cc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)c3)o2)c1,CCO,300.0
F[B-]1(F)n2cccc2C(NCc2ccco2)=C2C=CC=[N+]21,CC(=O)C,404.0
NCc1c(N2CCCCC2)cc(-c2ccc3ccc4cccc5ccc2c3c45)c2c1Cc1ccccc1-2,C1CCOC1,344.0
OCc1ccc(/C=c2\o/c(=C\c3ccc(N4CCCCC4)cc3)c3ccccc23)cc1,C(Cl)Cl,400.0
O=c1ccc(-c2cccc(Cl)c2)nn1-c1cccs1,CS(=O)C,381.0
CCCCCCCCN1c2ccc(C=O)cc2Sc2cc(CCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc21,CC#N,386.0
CCCCCCSC1=C(SCCCCCC)SC(=c2c3ccccc3c(=C3SC(SCCCCCC)=C(SCCCCCC)S3)c3cc(-c4ccc(/C=C(\CN)C(=O)O)s4)ccc23)S1,C(Cl)Cl,421.0
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,C1COCCO1,348.0
F[B-]1(F)n2c(Nc3cccc4cccnc34)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,C(Cl)(Cl)Cl,555.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccc(OC)cc4)n3)ccc21,CN(C)C=O,369.0
CCCCSc1ccc2n1[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2C,C1CCOC1,530.0
CC(C)n1nc(CCC(=O)c2ccc3cc(N(C)C)ccc3c2)c2c(N)ncnc21,CC#N,360.0
C=Cc1ccc2c(c1)C(C)(C)c1cc(N(C)C)ccc1-2,CCO,349.0
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1C(=O)[O-],O,606.0
CC(C)c1ccc(C=Cc2ccc3c4c(ccc3c2)OC(c2ccccc2)(c2ccccc2)C4=C=C(c2ccccc2)c2ccccc2)cc1,C1CCOC1,467.0
COc1ccc2c(c1)CCc1c(-c3ccccc3)c3n(c1-2)[B-](F)(F)[N+]1=C(/C=C/c2ccccc2)C=C(c2ccccc2)C1=N3,C(Cl)Cl,731.0
Cc1oc(-c2ccccc2)nc1C(=O)O,CC#N,267.0
Cc1ccnc(-c2cc(/C=C/c3ccc(N4CCCC4)cc3)ccn2)c1,C(Cl)Cl,334.0
COc1ccn2c3c(c(-c4ccc(Br)cc4)c2c1)CN(CCNC(=O)OC(C)(C)C)C3=O,C(Cl)Cl,325.0
NCc1ccc(N/N=C/c2cc(Cl)ccc2O)cc1,CO,354.0
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,C(Cl)Cl,485.0
O=C1C=C(Nc2ccccc2)CCC1,O,306.0
C/C(=N\Nc1ccc(CN)cc1)c1cccc(/C(C)=N/Nc2ccc(CN)cc2)c1,CC#N,355.0
CN(C)c1ccc(/C=C/C=N/N=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,C(Cl)Cl,430.0
CC1=CC(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)cc(C)n1[B-]2(F)F,CO,496.0
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,CS(=O)C,346.0
CCOc1ccc(-c2ccc(N=Nc3ncc(C)s3)s2)s1,C1COCCO1,535.0
NCC(=Cc1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1)C(=O)O,C(Cl)Cl,500.0
CC(C)(C)c1ccc(C(C)(C)C)c(N2C(=O)c3cccc4c(-c5ccc(-c6ccc([N+](=O)[O-])cc6)s5)ccc(c34)C2=O)c1,CS(=O)C,400.0
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,CS(=O)C,325.0
COc1cc2c(=O)c(C=O)coc2cc1O,O,353.0
CN1c2ccccc2C(O)(c2ccccc2)c2cc([N+](=O)[O-])ccc21,CC1=CC=CC=C1,382.0
CCn1c(-c2ccc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc2)c(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1-c1ccc(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)cc1,CCOC(=O)C,320.0
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,309.0
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C1CCOC1,489.0
CN(C)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CN(C)C=O,487.0
CC1=N/C(=C\c2ccc(CN)c(N(C)C)c2)C(=O)N1C,C1CCOC1,368.0
CC1(C)C2=[N+](CCCCCC(=O)NCNC(=O)CCCCCN3/C(=C/C=C/C=C/C=C/2)C(C)(C)c2cc(S(=O)(=O)[O-])ccc23)c2ccc(S(=O)(=O)[O-])cc21,O,749.0
N=c1c2c(=O)oc3c(c2c(CN)c2cc(-c4ccccc4)[nH]n12)CCc1ccccc1-3,CN(C)C=O,428.0
Cc1cc2ccc(-c3cccc4cccc(-c5ccc6cc(C)c(=O)oc6c5)c34)cc2oc1=O,CCO,328.0
COc1ccc(-c2csc(/C(=C/c3ccccc3Cl)CN)n2)cc1,CC#N,372.0
CC1=CC(C)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,502.0
CC1(C)/C(=C/C=C2\SC(=S)N(CC(=O)O)C2=O)N(CC(=O)O)c2ccccc21,CCO,500.0
O=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1,CC#N,408.0
Clc1nnc(O/N=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)nn1,C(Cl)Cl,518.0
COC(=O)c1cc(=O)n(C)c2cc(-c3cc4c5c(c3)CCCN5CCC4)sc12,CC1=CC=CC=C1,442.0
Cc1[nH]c2ccccc2c1N=Nc1n[nH]c(S)n1,CS(=O)C,388.0
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc3c2[nH]1,CC1=CC=CC=C1,400.0
CCN(CC)c1ccc(N=Nc2nc3ccc(OC)cc3s2)c(O)c1,CCO,518.0
CCCCCCCCOc1ccc2c(c1)c(-c1ccccc1)nn2-c1ccccc1,C1CCOC1,337.0
CCOc1cc2c(cc1/C=C/C(=C(CN)CN)c1ccccc1)c1ccccc1n2CC,CCOC(=O)C,458.0
Cc1cc(/C=C/c2cccc([N+](=O)[O-])c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(=O)C,559.0
CC(C)(C)NC(=O)C(OC(=O)c1ccccc1)c1ccc(C2=C3C=CC(c4ccc([N+](=O)[O-])cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCOC1,537.0
CN(C)c1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2-c2ccc([N+](=O)[O-])s2)cc1,CCCCCC,470.0
CCCCCCCCCCN1C(=O)c2cccc3c(/N=N/c4c(O)ccc5ccccc45)ccc(c23)C1=O,CCO,515.0
CCOC(=O)c1cc(C(=O)c2ccc(F)cc2)n2ncccc12,CCO,442.0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccccc3)(Oc3ccccc3-4)[N+]2=C1C,CCCCCC,625.0
O=C(O)c1ccccc1Nc1ccccc1,CCOC(=O)C,356.0
CCCCC(CC)COc1cc(OCC(CC)CCCC)cc(C2=C3C(C)=C(I)C(C=Cc4ccc(OCCC)cc4)=[N+]3[B-](F)(F)n3c(C=Cc4ccncc4)c(I)c(C)c32)c1,C(Cl)(Cl)Cl,647.0
COc1ccc(-c2cc3c(s2)=CC2=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,C(Cl)(Cl)Cl,731.0
CC1=C(I)C(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,C(Cl)Cl,655.0
CCOc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,CCO,393.0
CCCCCCCCCCCCc1sc(CCCCCCCCCCCC)c2c3ccsc3c3sccc3c12,C(Cl)(Cl)Cl,383.0
CCCCCCCCc1ccc(-n2c3c4ccccc4nnc3c3c2c2nnc4ccccc4c2n3-c2ccc(CCCCCCCC)cc2)cc1,CC1=CC=CC=C1,316.0
NCc1nn(-c2ccccc2Cl)nc1N1CCCC1,CC#N,324.0
CC[N+](CC)=c1ccc2cc3oc4cc(N)ccc4c3oc-2c1,CCO,588.0
F[B-]1(F)N2C(C=C(Br)C2/C=C/c2ccc(C(F)(F)F)cc2)C(c2ccc(C(F)(F)F)cc2)=C2C=C(Br)C(/C=C/c3ccc(C(F)(F)F)cc3)=[N+]21,CCOC(=O)C,649.0
F[B-]1(F)n2c(c(-c3ccccc3)c(Cl)c2-c2ccccc2)N=C2C(c3ccccc3)=C(Cl)C(c3ccccc3)=[N+]21,C1CCCCC1,644.0
C[Si](C)(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,C(Cl)Cl,301.0
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,CC#N,365.0
CCOC(=O)/C(=C/c1cc2c3ccccc3n(C)c2cc1OC)CN,CS(=O)C,419.0
COc1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CS(=O)C,348.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc([N+](=O)[O-])cc1,C1COCCO1,343.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1C(=O)O)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,503.0
CCC1=C(C)C2=C(CCCCCCCCCCOC(C)=O)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC(=O)C,518.0
CCOC(=O)c1c(-c2cc3c(ccc4ccccc43)oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,C(Cl)Cl,361.0
O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccco2)s1,CC#N,468.0
Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(C)cc2)=C2/C=C(c3ccc(C=C(C(=O)O)C(=O)O)o3)C(=N2)/C=4c2ccc(C)cc2)cc1,C1CCOC1,607.0
Cc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3o2)cc1,C1CCCCC1,325.0
CN(C)c1ccc(/C=C/C(=O)c2ccccc2)cc1,CCO,420.0
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,CCO,435.0
COc1ccc2ccc([O-])cc2c1,O,337.0
CSc1cccc(-n2cc3ccccc3c/c2=N/S(=O)(=O)c2ccc(C)cc2)c1,CC#N,434.0
CCCN(CCC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,CCO,622.0
c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5cc(-c6cc(-c7ccccc7)cc(-c7ccccc7)c6)ccc5-4)c4ccccc4-c4c3c3c5ccccc5ccc3c3ccccc43)c2)cc1,C1CCOC1,379.0
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,O,358.0
CN1C(=CC2=C([O-])C(=O)C2=C(CN)CN)Sc2ccccc21,CCO,481.0
F[B-]1(F)OC(c2ccc(N3CCCCC3)cc2)=Cc2cccc[n+]21,C(Cl)(Cl)Cl,421.0
Clc1ccc(/C=C/c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,C(Cl)Cl,377.0
O=C(CI)OCc1cc2cccc3ccc4cccc1c4c32,CO,341.0
O=C(O)c1ccc(C2=c3cc4c5c(c3[Se]c3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)s1,CCO,622.0
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,CO,730.0
CN(c1ccccc1)c1ccc(/C=C/c2ccccc2)cc1,CC#N,354.0
CC1=CC(=O)CCC1,CCO,532.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccco2)s1,CS(=O)C,481.0
CCCCn1c2ccccc2c2cc(-c3cc(-c4ccccc4)n4c3N=C3C(c5ccc6c7ccccc7n(CCCC)c6c5)=CC(c5ccccc5)=[N+]3[B-]4(F)F)ccc21,C(Cl)Cl,712.0
O=Cc1nc2ccc(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2s1,CC1=CC=CC=C1,412.0
NC(CC(=O)c1cccc2oc3cc(=O)c4[nH]c(C(=O)O)cc(=O)c4c-3nc12)C(=O)O,O,459.0
Cc1ccc2nc3c(nc2c1)c(-c1ccccc1)nn3C,C1CCCCC1,424.0
CCc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(CC)cc7)s6)o5)cc4)o3)s2)cc1,CC#N,340.0
C[N+](C)=c1ccc2c(-c3c(Cl)c(Cl)c(Cl)c(Cl)c3C(=O)[O-])c3ccc4cc([O-])ccc4c3oc-2c1,O,605.0
CCCn1c(N=Nc2nc3ccccc3s2)ccc1-c1cccs1,CS(=O)C,519.0
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CC1=CC=CC=C1,425.0
c1ccc(-c2nc(-c3c[nH]c4ccccc34)n3ccccc23)cc1,C1CCCCC1,382.0
Cc1cc(C)cc(NC(=O)c2sc(Br)nc2C)c1,CCCCCC,281.0
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(OC)cc3)c3c4c(Cl)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Cl)c(c7c(Oc8ccc(OC)cc8)cc(c1=O)c2c37)c4c56,CC1=CC=CC=C1,565.0
CCC1=C(C)C2=C(c3ccccc3)c3c(C)c4ccc(O)cc4n3[B-](F)(F)[N+]2=C1C,CO,548.0
CCC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12,C(Cl)Cl,333.0
FC(F)(F)c1cc2n(n1)[B-](c1ccccc1)(c1ccccc1)[n+]1ccc3ccccc3c1-2,CC1=CC=CC=C1,377.0
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C1=CC=NC=C1,498.0
CC[n+]1c(/C=C/c2c([O-])ccc3ccc(=O)oc23)sc2ccccc21,C(Cl)(Cl)Cl,594.0
CCC1(CC)c2cc(CCc3cc(CCc4ccc5c(c4)C(CC)(CC)c4cc(N(c6ccccc6)c6ccccc6)ccc4-5)c4ccc5c(CCc6ccc7c(c6)C(CC)(CC)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)cc(CCc6ccc7c(c6)C(CC)(CC)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)c6ccc3c4c65)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CN(C)C=O,506.0
O=C1C(=Cc2cc3c4c(c2O)CCCN4CCC3)Oc2ccccc21,CO,518.0
CNc1ccc2c3c(cccc13)C(=O)N(C(=O)OC)C2=O,CS(=O)C,449.0
Cc1cc(C)c(C2=C3C=C(Br)C(Oc4ccc(C(C)(C)C)cc4)=[N+]3[B-](F)(F)n3c2cc(Br)c3Oc2ccc(C(C)(C)C)cc2)c(C)c1,C1CCOC1,545.0
CC1=C(c2ccncc2)C(C)=[N+]2C1=C(c1ccncc1)c1c(C)c(Br)c(C)n1[B-]2(F)F,CCOC(=O)C,515.0
O=C1CC(=O)OC(Nc2ccccc2)O1,C1COCCO1,569.0
CN(C)CCNCc1c2ccccc2cc2ccccc12,C(Cl)(Cl)Cl,367.0
CCCCCCOc1ccc(-c2ccc3c(c2)Sc2cc(/C=C(\CN)C(=O)O)ccc2N3CCCCCC)cc1,C(Cl)Cl,474.0
O=C(O)c1ccc2cc3cc(C(=O)O)ccc3cc2c1,C1CCOC1,409.0
Oc1ccccc1/C=N/CC/N=C/c1ccccc1O,CC#N,396.0
CC1=C(C=Nc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)cc(C)n1[B-]2(F)F,C(Cl)Cl,515.0
CC[n+]1ccc2ccccc2c1/C=C/c1c([O-])ccc2ccc(=O)oc12,CC#N,591.0
COC(=O)c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,CC#N,363.0
CCOC(=O)c1c(C(=O)OC)c(C(=O)OC)c2ccc(-c3ccc(Br)cc3)nn12,CC#N,350.0
CCCCCCC1(CCCCCC)c2cc(CCc3ccc(C4=[N+]5C(=Nc6c(-c7ccccc7)cc(-c7ccc(CCc8ccc9c(c8)C(CCCCCC)(CCCCCC)c8cc([N+](=O)[O-])ccc8-9)cc7)n6[B-]5(F)F)C(c5ccccc5)=C4)cc3)ccc2-c2ccc([N+](=O)[O-])cc21,C(Cl)Cl,694.0
CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CCO,783.0
