em,smiles,solvent
,CC(C)=CCOc1c(C)c(O)c2c(=O)c3ccccc3oc2c1CC=C(C)C,CCO
491.0,CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,CCOC(C)=O
373.0,CCCCc1cc(-c2cccc(COC)c2)oc1-c1cccc(-c2cc(CCCC)c(-c3cccc(-c4oc(-c5cccc(-c6oc(-c7cccc(COC)c7)cc6CCCC)c5)cc4CCCC)c3)o2)c1,ClC(Cl)Cl
,C=C[C@@]1(C)CC[C@H]2[C@](C)(O1)C(=O)C[C@H]1C(C)(C)C(=O)CC[C@@]12C,CO
,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,ClC(Cl)Cl
,CN(C)c1ccc(-c2ccc(C3=C4C(O)=NC(c5ccc(-c6ccc(N(C)C)cc6)cc5)=C4C(O)=N3)cc2)cc1,ClCCl
,CCC1(CC)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(CC)(CC)c3ccccc3-4)c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc(-c6ccc(C=C(C#N)C(=O)O)s6)s5)ccc3-4)cc21,ClCCl
,CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4cc5c(s4)c4sccc4n5-c4ccc(OCC(CC)CCCC)cc4)s3)c3nsnc23)sc1-c1ccc(C(=O)O)cc1,ClCCl
354.0,[C-]#[N+]c1ccc(-c2ccc(N)cc2)cc1,C1CCCCC1
589.0,CC1=C(/C=C/c2ccccc2)C2=Cc3c(/C=C/c4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N
443.0,C(=C/c1cnccn1)\c1ccc2nccnc2c1,CO
578.0,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(N(CC)CC)cc3[o+]c2c1,CCO
,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CC(=O)OC)C(CC)=C4C)c(C)c3CC,ClCCl
345.0,COOCc1noc(-c2ccccc2)c1Br,C1CCCCC1
,O=C(O[C@@H]1Cc2c(O)cc(O)c(Cc3c(O)cc(O)cc3O)c2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CO
,CCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCCCCCC)cc4)cc3)c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)cc3)cc2)cc1,ClCCl
481.0,CCc1ccc2c(c1)C(=O)/C(=C\NS(=O)(=O)c1ccc(C)cc1)C(C(C)(C)C(=O)OC)O2,C1CCCCC1
,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,CO
510.0,COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CC(C)=O
388.0,COc1coc2cc(-c3ccc(N(C)C)cc3)ccc2c1=O,CCCCCCC
428.0,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5c6ccccc6cc6ccccc56)cc4c4cc(-c5c6ccccc6cc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,Cc1ccccc1
343.0,O=C(c1ccccc1)c1ccc(-n2ncc(-c3ccccc3)n2)cc1,CO
462.0,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,CO
727.0,CC(C)(C)c1cc(CN2C(=O)/C(=c3\s/c(=C/c4ccc(-c5ccc(-c6ccc(-c7ccc8c(c7)C7CCCC7N8c7ccc(C=C(c8ccccc8)c8ccccc8)cc7)s6)s5)s4)c(=O)n3CC(=O)O)SC2=S)cc(C(C)(C)C)c1,ClC(Cl)Cl
560.0,O=C(O)c1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4cccn4[B-]3(F)F)C=C2)cc1,O
638.0,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)o1,CC#N
,CCCCc1ccc(C#Cc2c3nc(c(C#Cc4ccc(CCCC)cc4)c4ccc([nH]4)c(C#Cc4ccc(CCCC)cc4)c4nc(c(C#Cc5ccc(CCCC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
,COc1c(Cc2ccc(O)cc2)c(O)c(Cc2ccc(O)cc2)c2c1-c1cc(Cc3ccc(O)cc3)c(O)cc1CC2,CO
,CCCCCCCCCCCc1c2nc(c(CCCCCCCCCCC)c3ccc([nH]3)c(CCCCCCCCCCC)c3nc(c(CCCCCCCCCCC)c4ccc1[nH]4)C=C3)C=C2,ClC(Cl)Cl
512.0,CCCCCCCCN1c2ccc(C#Cc3ccc(C(F)(F)F)cc3)cc2Sc2cc(C=O)ccc21,C1CCOC1
,CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/C3=C(Cl)[C-](Cl)C(=C(c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)C(Cl)=C3Cl)cc2OCCCCCCCC)c(OCCCCCCCC)cc1C=O,ClCCl
,CCCCC(CC)COc1cc2c(cc1OCC(CC)CCCC)c1c3sc(-c4ccc5c(c4)c4ccccc4n5CC(CC)CCCC)cc3sc1c1sc3cc(/C=C(\C#N)C(=O)O)sc3c21,C1CCOC1
,NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,Cc1ccccc1
388.0,CC(C)(C)c1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(C(C)(C)C)cc5)cc(c2-4)CC3)cc1,ClC(Cl)Cl
456.0,Cc1ccc(-c2c3cc(C=O)ccc3nn2C)o1,ClCCl
,CC(=O)O[C@@H]1CC(CC2=CC[C@@H](OCOCc3ccccc3)C[C@H](OC(C)=O)C2)=CC[C@@H](OCOCc2ccccc2)C1,CC#N
,CN1C(C(O)=Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CC#N
,CC1=CC(=O)c2c(c(O)c3ccccc3c2Cl)C1=O,c1ccccc1
414.0,Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,c1ccccc1
537.0,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccccc3)n2)cc1,ClCCl
,COC(=O)c1nc(Cc2ccc(O)cc2)oc1C1CO1,CO
,CCC1(CC)c2cc(Cn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)ccc2-c2ccc(Cn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)cc21,CO
602.0,C[N+](C)=C1C=CC(=CC=C2C=CN(CCCOCC(COCCCN3C=CC(=CC=C4C=CC(=[N+](C)C)C=C4)C=C3)(COCCCN3C=CC(=CC=C4C=CC(=[N+](C)C)C=C4)C=C3)COCCCN3C=CC(=CC=C4C=CC(=[N+](C)C)C=C4)C=C3)C=C2)C=C1,CCCO
437.0,O=Cc1ccc(-c2c3ccccc3nn2-c2ccccn2)o1,CC#N
458.0,CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,CN(C)C=O
,COc1c(Cc2ccccc2)cc(C(=O)CCc2ccccc2)c(O)c1OC,CO
564.0,CCCCCCOc1cc(C=C(C#N)C#N)c(OCCCCCC)cc1C=C(C#N)C#N,ClCCl
,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(F)c5C)C(CCC(=O)OC)=C4C)c(CC)c3CC,ClC(Cl)Cl
345.0,OC[C@H]1O[C@@H](c2csc3c(O)nc(O)nc23)C[C@@H]1O,CC#N
468.0,COc1ccc(-c2cccc3cnc(-c4ccccc4)n23)cc1,ClCCl
674.0,COc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3c2ccc3-c2ccc[nH]2)cc1,Cc1ccccc1
,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cc2c(ccc3ccccc32)oc1=O,CCO
,CCCC[C@H](CC)COc1ccc(N(c2ccc(OC[C@@H](CC)CCCC)cc2)c2ccc(-c3sc(/C=C(\C#N)C(=O)O)c4c3OC[C@]3(CO4)COc4c(/C=C(\C#N)C(=O)O)sc(-c5ccc(N(c6ccc(OC)cc6)c6ccc(OC)cc6)c6nsnc56)c4OC3)cc2)cc1,CS(C)=O
,Cc1ccccc1N=c1[nH]c2ccccc2c2ccccc12,CCO
602.0,CCCCCCCCCCCCCCCCOc1cc(C#Cc2ccc3ccccc3c2)c(OCCCCCCCCCCCCCCCC)cc1C#Cc1ccc(C=C(C#N)C#N)cc1,C1CCOC1
,C/C(=C/CCC(C)C)c1ccc(Cc2c(C)cc(Oc3cc(C)cc(O)c3)cc2O)cc1O,CO
562.0,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CC(C)O
446.0,COC(=O)c1c(NC(C)(C)C)oc(-c2ccccc2)c1C(=O)OC,CC#N
646.0,CP(=C1C=CC(=C=C=C2C=CC(=[N+](c3ccccc3)c3ccccc3)C=C2)c2ccccc21)(c1ccccc1)c1ccccc1,CO
,CC(O)=Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1,C1CCCCC1
490.0,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c(C#Cc3ccc(C(F)(F)F)cc3)cc2C#Cc2ccc(N(CCCC)CCCC)cc2)cc1,c1ccccc1
,C=C[C@@H]1CCCC/C1=C1\c2c(ccc3ccccc23)OC[C@H]1O,CC#N
,COc1c(OC)c(OC(C)=O)c2c(=O)c3cccc(OC)c3oc2c1OC,CCO
467.0,COC1=NC2(C(C#N)=C(N)Oc3ccccc32)C(c2ccc(N(C)C)cc2)=C1C#N,C1CCOC1
581.0,Cc1ccc(C2=C3C=CC(C#Cc4ccccc4)=[N+]3[B-](F)(F)n3c2ccc3N(Cc2ccccn2)Cc2ccccn2)cc1,CS(C)=O
687.0,C[N+](C)=C1C=Cc2cc(=C3C=C(c4ccc(C#N)cc4)O[B-](F)(F)O3)ccc2=C1,CC#N
,CCOC(=O)C1=C(c2ccc3ccccc3c2)NC(=O)C1=NNc1ccc([N+](=O)[O-])cc1O,C1CCOC1
,CCCCCCc1c2nc(c(/C=C/c3ccccc3)c3ccc([nH]3)c(-c3c(OC)cc(OC)cc3OC)c3nc(cc4ccc1[nH]4)C=C3)C=C2,ClCCl
,CC(C)(C)c1cc(C(C)(C)C)c(B(c2ccco2)c2ccc(Cc3ccc(B(c4ccco4)c4c(C(C)(C)C)cc(C(C)(C)C)cc4C(C)(C)C)s3)s2)c(C(C)(C)C)c1,C1CCOC1
,CCOC(=O)C(CCCCOc1ccccc1-c1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c(-c4ccccc4)c4ccc1[nH]4)C=C3)C=C2)C(=O)OCC,ClC(Cl)Cl
,N#CC1CC(C(=N)O)N2N=CC=CC12,CCO
533.0,O=C1C=CC(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C/C1=C1/Nc2ccccc2O1,Cc1ccccc1
,N#C/C(=C/c1ccc(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)s2)s1)C(=O)O,CS(C)=O
433.0,Cn1c2ccc(S(=O)(=O)O)cc2c(=O)c2cc(S(=O)(=O)O)ccc21,O
528.0,F[B-]1(F)n2c(ccc2C2CCCCC2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,C1CCOC1
,O=C(O)c1cc(Cc2cc(C(c3ccc(O)c(C(=O)O)c3)c3ccc(O)c(C(=O)O)c3)cc(C(=O)O)c2O)ccc1O,CCO
426.0,c1cncc(-c2ccc(-c3c4ccccc4c(-c4ccc(-c5cccnc5)cc4)c4ccccc34)cc2)c1,ClCCl
495.0,CCC1=C(C)C(=O)n2c1cc1c(C)cc(C)n1c2=O,CS(C)=O
570.0,F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,ClCCl
,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(c1)cc(O)c1c(=O)cc(C)oc12,CO
358.0,C[Si](C)(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,ClCCl
627.0,Cc1cc(C)c(C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,C1CCOC1
,Fc1c(F)c(F)c(F)c(F)c1F,CCO
,COc1ccc2c(c1)OC1CCCC(=O)C1=C2,O
415.0,CC(C)(C)c1ccc(-c2nc(-c3ccc(-n4c5ccccc5c5c6oc7ccccc7c6ccc54)cc3)nc(-c3ccc(C(C)(C)C)cc3)n2)cc1,C1CCOC1
,COc1cc(C=Nn2c(O)nnc2Cc2ccc(C)cc2)ccc1OC(=O)Cc1ccccc1,CCO
,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C(C=O)=C4)c(CCC(=O)OC)c3C,ClC(Cl)Cl
524.0,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=C(c1ccc(Cl)cc1)N1C2=C(c2ccc(Cl)cc2)C(=C2C=CC(=[Cl+])C=C2)c2ccccc21,ClCCl
,C=C(c1ccc(N(C)C)cc1)c1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C(/C=C/c3ccc(N(C)C)cc3)=C(C)C1=C2c1ccccc1,CCCCCC
602.0,Cc1nc2c(ccc3c2sc(C=Cc2ccc(N4CCN(C)CC4)cc2)[n+]3C)s1,CO
,COc1cc2c(c(Cl)c1OC(C)=O)Oc1c(cc(OC)c(OC(C)=O)c1Cl)C21OC(=O)c2ccc(C(O)=NCCCCCCCCOc3ccc(Cc4nc5c(Cc6ccccc6)[nH]c(-c6ccc(O)cc6)cn-5c4=O)cc3F)cc21,CO
,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(Cl)cc1,CO
456.0,Cc1cc(C)c(B(c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)c2c(C)cc(C)cc2C)c(C)c1,C1CCOC1
682.0,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c(-c4ccc(C(=O)O)cc4)c4c5ccc6c7c(ccc(c(-c8ccc(C(=O)O)cc8)c4c4ccc(c2c34)C1=O)c75)C(=O)N(c1c(C(C)C)cccc1C(C)C)C6=O,ClCCl
,O=c1[nH]ccc2c(Cc3ccccc3)[nH]nc12,CO
,COc1c2c(c(OC)c3c(OC)c(C)ccc13)C(=O)[C@H](OC)O[C@H]2C,CO
731.0,CC(C)(C)c1cc2c3c(c1)-c1cccc4c1N(B3N1c3ccccc3Sc3cccc-2c31)c1ccccc1S4,C1CCOC1
,CCCCCCCCCCCCCCCCOc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
540.0,CCNc1ccc2c(-c3ccc(C)cc3)c3ccc(=[NH2+])cc-3oc2c1,O
513.0,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3cc([Si](C)(C)[Si](C)(C)c4ccc(C(F)(F)F)cc4)cc32)c(C)c1,CC#N
,O=C1CSC(c2ccc(F)cc2)N1c1ccc2nc(Cc3ccc(O)cc3)c(=O)[nH]c2c1,CO
443.0,Clc1ccc(Nc2ccc3ccccc3n2)cc1,CCO
468.0,COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,Cc1ccccc1
,CC(=O)OCCCCOc1ccc(-c2c3nc(c(-c4ccc(OCCCCOC(C)=O)cc4)c4ccc([nH]4)c(-c4ccc(OCCCCOC(C)=O)cc4)c4nc(c(-c5ccc(OCCCCOC(C)=O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
575.0,COc1ccc(N(/C=C/c2ccc([N+](=O)[O-])cc2)c2ccc(OC)cc2)cc1,Cc1ccccc1
545.0,COc1cccc(-c2c3ccc(=[NH2+])cc-3oc3c4c(ccc23)NC(C)(C)C=C4C)c1,O
,COc1cc(O)c2c(=O)c3cccc(O[C@@H]4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c3oc2c1,CO
,CSC(=S)C(SC)=C1c2ccccc2Sc2ccccc21,ClCCl
,CCCCCCOc1ccc(-n2c3cc(/C=C(\C#N)C(=O)O)sc3c3sc(-c4cc5c(s4)c4sc(CCCCCC)cc4n5CCCCCC)cc32)cc1,ClCCl
582.0,COc1c(Br)cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(O)c1Br,CS(C)=O
374.0,N#Cc1ccc(C#N)c(N)c1,CCCCCCC
788.0,CC1=CC(C)(C)N(CCCS(=O)(=O)O)c2cc3[o+]c(-c4ccccc4)cc(/C=C/C=C/C=C4\N(CCCS(=O)(=O)[O-])c5ccc(S(=O)(=O)[O-])cc5C4(C)CCCC(=O)[O-])c3cc21,CCO
,COc1cc(O)c2c(c1)C1=CC(O)C(O)CC1(C)OC2=O,CO
409.0,COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)N=C(O)OC(C)(C)C,CCOC(C)=O
360.0,c1ccc(-n2c3ccccc3c3cc(-c4cccc(-n5c6ccccc6c6ncccc65)c4)ccc32)cc1,ClCCl
592.0,[I+]=C1C=CC(=C2c3ccc(N4CCCCC4)cc3Oc3cc(N4CCCCC4)ccc32)C=C1,CCO
,Oc1nc(-c2ccc(Cl)cc2)c2ccccc2c1Cc1ccccc1,CCO
,COc1ccc2c(=O)c3c(O)cc(O)cc3n(C)c2c1OC,CO
,O=C(O)C=Cc1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(C=CC(=O)O)c3nc(c(-c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,C1CCOC1
,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)c5ccc(C(=O)O)cc5)s4)s3)s2)cc1,ClC(Cl)Cl
,CN(C)c1ccc(-c2c(C#N)c(O)nc3c2CCc2ccccc2-3)cc1,ClC(Cl)Cl
,CCCCCCCCn1nc2c(-c3ccc4c(c3)c3ccccc3n4-c3ccc(C)cc3)ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)c2n1,C1CCOC1
451.0,O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,CCCCCCC
389.0,CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCOC1
,O=C1c2cccc(Cl)c2C(=O)c2c(Br)cccc21,Cc1ccccc1
,CCN(CC)c1ccc2c(c1)O/C(=C(/C#N)c1ccc([N+](=O)[O-])cc1)C=C2C,ClCCl
,CC(C)=CCC[C@@H](C)Cc1c2nc(c(C[C@H](C)CCC(O)C(C)(C)O)c3ccc([nH]3)c(C[C@H](C)CCC(O)C(C)(C)O)c3nc(c(C[C@H](C)CCC(O)C(C)(C)O)c4ccc1[nH]4)C=C3)C=C2,CO
,COC(=O)c1ccc(-c2c3nc(cc4[nH]c(c(C)c4C)c(-c4ccc(N(C)C)cc4)c4nc(cc5[nH]c2c(C)c5C)C(C)=C4C)C(C)=C3C)cc1,ClCCl
,COc1ccc(C#Cc2c(F)c(F)c(C#Cc3ccc(OC)cc3)c(F)c2F)cc1,ClCCl
,CN(C)c1ccc2c(c1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,CC#N
447.0,OC1(c2ccc(-c3cccs3)s2)CCCCC1,OCCOCCO
,Cc1ccc(-c2c3nc(c(-c4ccco4)c4ccc(o4)c(-c4ccco4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,Cc1ccccc1
592.0,F[B-]1(F)n2c(NCc3ccccc3)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(NCc3ccccc3)=[N+]21,CO
385.0,COc1ccc(/C=C/c2ccccc2)cc1OC,CC#N
503.0,c1ccc(-c2nc(-c3ccccc3)nc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)n2)cc1,Cc1ccccc1
563.0,Nc1ccc(C2=C3C=CC(NCc4cc(F)cc(F)c4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CC3)nn2)cc1,CS(C)=O
,CC(C)CC[C@@]1(O)c2cc3c(O)cccc3c(O)c2C(=O)[C@H](C)[C@]1(O)C(=O)O,CCO
,CCCCCCOC(C)c1c(C)c2cc3nc(c(CC(O)=N[C@@H](CCCCN)C(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C,CO
520.0,c1ccc(-c2ccc3c4ccc(-c5ccccc5)c5c(-c6ccccc6)ccc(c6ccc(-c7ccccc7)c2c36)c54)cc1,ClCCl
,N#C/C(=C\c1ccc(-n2c3ccccc3c3ccccc32)cc1)C(=O)O,CC#N
601.0,CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,CS(C)=O
422.0,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1,C1COCCO1
,CC(C)(C)c1ccc(C2=c3c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)sc3=[N+]3C2=C(C(F)(F)F)c2c(-c4ccc(C(C)(C)C)cc4)c4c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)sc4n2[B-]3(F)F)cc1,ClC(Cl)Cl
571.0,COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)cc3)=C2c2ccc(OC)cc2)cc1,ClCCl
,O=C1c2ccccc2C(=O)N1CCOCn1cc(Cc2ccccc2)c(O)nc1=O,CCO
553.0,CC1N=c2c(cc3c(c2S(=O)(=O)O)Oc2c(cc4c(c2S(=O)(=O)O)NC(C)C4(C)C)C=3c2ccc(C(=O)O)cc2)C1(C)C,O
501.0,CC(=O)c1cc[n+]2c(c1)C(=C1C=CN(C)C=C1)C1=C2C(=O)N(C)C1,O
,CCOC(=O)COc1ccc(-c2c3nc(c(-c4ccc(OCC(=O)OCC)cc4)c4ccc([nH]4)c(-c4ccc(OCC(=O)OCC)cc4)c4nc(c(-c5ccc(OCC(=O)OCC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
451.0,CCCCc1c(CCCC)c2cc(C(C)(C)C)cc3c(CCCC)c(CCCC)c4cccc1c4[n+]23,ClCCl
424.0,CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(N=C(O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,C1COCCO1
489.0,CN(C)c1ccc(/C=C/C=C/C=C/c2ccc(N(C)C)cc2)cc1,ClC(Cl)Cl
,CCCCCCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2,ClCCl
503.0,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc2c1Oc1c(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cccc1C2(C)C,CC(C)=O
,CN1CCN(c2ccc3c(-c4ccccc4C(=O)[O-])c4ccc(N5CCN(C)CC5)cc4[o+]c3c2)CC1,O
,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CCC(C)(C)O,CCO
426.0,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CCCCO
,CC(=O)Oc1ccc(O)c2c1C(=O)c1c(O)cccc1C2=O,CO
478.0,c1cc2cnc3c4sccc4c(c1)n23,CO
451.0,CCCCn1c(-c2ccc(-c3nnc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5CCCC)cc4)o3)cc2)nc2c3ccccc3c3ccccc3c21,ClCCl
,CC(C)CC(=O)c1c(O)c(C=O)c2c(c1O)C[C@@H]1CC(C(C)C)=CC[C@]1(C)O2,CCCCCC
,CCC1=C(C)C2=C(COC(C)=O)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl
,CN(C(=O)C(F)(F)F)c1ncc(Cc2ccccc2)s1,ClC(Cl)(Cl)Cl
530.0,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5c6c(ccc54)-c4ccccc4C6(c4ccccc4)c4ccccc4)cc3)n2)cc1,ClCCl
,O=c1cc(CN=C(O)c2cccnc2)c2cc(Br)c(O)cc2o1,CS(C)=O
,COc1ccc2c(C)c(Cc3ccc(N=C(C)O)cc3)c(O)nc2c1,CS(C)=O
,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(=O)O
602.0,CCOC(=O)/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OCC)n3[B-]2(F)F)C=C1,ClCCl
,CCCCCCCCCN(N=Cc1ccc(N(c2ccccc2)c2ccc(C)cc2)cc1)c1ccc(C=C2SC(=S)N(CC(=O)O)C2=O)cc1,ClC(Cl)Cl
,O=C(O)c1ccccc1-c1c2cc([N+](=O)[O-])c(=O)c([N+](=O)[O-])c-2oc2c([N+](=O)[O-])c(O)c([N+](=O)[O-])cc12,CC(C)=O
,Nc1c2c(-c3ccc(Cl)cc3)c3ccc([nH]3)c(-c3ccc(Cl)cc3)c3nc(c(-c4ccc(Cl)cc4)c4ccc([nH]4)c(-c4ccc(Cl)cc4)c1N=C2)C=C3,ClCCl
592.0,CC1=[N+]2C(=C(C(=O)O)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCOC1
534.7,CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1
575.0,CCCCN(CCCC)c1ccc2c(-c3ccc(CN4CCCCC4)cc3)c3ccc(=[NH2+])cc-3oc2c1,O
,CCC1=C(C)C(O)=N/C1=C/C1=N/C(=C/c2ccccc2C(=O)O)C(C)=C1C,CO
,COc1cc2ccnc(Cc3cc(O)ccc3N)c2cc1OC,CCO
,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2=C1C=CC(=[O+]C)C=C1,CCO
490.0,O=C(O)CCCN=C(O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CC(C)=O
596.0,O=S(=O)(c1cccc(N2c3ccccc3Sc3ccccc32)c1)c1cccc(N2c3ccccc3Sc3ccccc32)c1,C1CCOC1
,CC(C)=CCCC(C)=CC[C@@]12OC(C)(C)[C@H](Cl)C[C@]1(Cl)C(=O)C1=C(C2=O)C(=[N+]=[N-])C(=O)C=C1O,CO
,COc1ccc2c(c1)CCc1c-2nc(O)c(C#N)c1-c1cc(OC)c(OC)c(OC)c1,CCO
411.0,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,Cc1ccccc1
,Clc1ccc(C=C2C=CC(=[Cl+])C=C2)cc1,O=S(=O)(O)O
