em,smiles,solvent
769.0,COc1ccc(-c2c3ccccc3c3n2[B-](F)(F)n2c(c4ccccc4c2=C2C=CC(=[O+]C)C=C2)=N3)cc1,ClCCl
,O=c1oc2ccc3ccccc3c2cc1-c1ccccc1CO,CCO
732.0,CC[NH+]=c1cc2oc3c(c(/C=C4/N(CC)c5ccccc5C4(C)C)c-2cc1C)CCCC3=CC=C1N(CC)c2ccccc2C1(C)C,ClCCl
545.0,Cc1cc(-c2c3ccc(=[NH2+])cc-3n(C)c3cc(N(C)C)ccc23)ccc1F,O
459.0,CCCCn1c(-c2ccc(-c3ccc(C(=O)OCC)cc3)s2)nc2c3cccnc3c3ncccc3c21,ClCCl
,O=c1cc(CN=C(O)c2cccnc2)c2cc(Br)c(O)cc2o1,O
,COc1ccc(Nc2ccc3n2[B-](F)(F)n2cccc2C3=C2C=CC(=[O+]C)C=C2)cc1,C1CCOC1
466.0,COc1ccc(/C=c2\o/c(=C\c3ccccc3)c3ccccc23)cc1OC,ClCCl
,FC(F)(Cl)C(F)(F)c1c2nc(c(-c3ccccc3)c3ccc(cc4nc(c(-c5ccccc5)c5ccc1[nH]5)C=C4I)[nH]3)C=C2,ClCCl
422.0,COC(=O)c1ccc2cc(C#N)c3ccc4ccccc4c3c2c1,ClC(Cl)Cl
,CCCCCCCCc1cc(C=C(C#N)C(=O)O)sc1-c1nc2sc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc2s1,C1CCOC1
,C[O+]=C1C=CC(=C2N(C)C([O-])=C(Cc3ccccc3)C(=O)N2c2ccccc2)C=C1,CC#N
392.0,Nc1ccc(/C=C/c2ccc3ccccc3c2)cc1,CCCCCC
758.0,CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CN(C)C=O
580.0,CN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,CO
,COc1ccc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5ccc2[nH]5)C=C4)C=C3)cc1,C1CCOC1
,N#Cc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1C(=O)c1ccccc1-2,C1CCOC1
,COc1c(O)cc2oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(CCC(C)(C)O)c(O)c3c(=O)c2c1CC=C(C)C,CO
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4nc5c(-c6ccc(/C=C(\C#N)C(=O)O)s6)ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)c5n4CCCCCC)s3)cc2)cc1,C1CCOC1
,Oc1nc(-c2ccccc2)c(C(c2ccc3c(c2)OCCOCCOCCOCCOCCO3)c2sc(O)nc2-c2ccccc2)s1,CO
,CCCCCCN1c2ccc(C=C(C#N)C(=O)O)cc2Sc2cc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)ccc21,ClCCl
448.0,N#Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CC#N
,CCN(CC)c1ccc2c(c1)P(=O)(c1ccccc1)C1=CC(=O)C=CC1=C2c1c(OC)cc(C(=O)O)cc1OC,OCC(F)(F)F
,BrCCCCOc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
497.0,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,ClCCl
,CCOC(=O)C1=C(c2ccc(-c3ccccc3)cc2)N=C(O)C1=Cc1ccc(N(C)C)cc1,CS(C)=O
,CC1(C)OB(c2ccc3c(c2)Oc2cc(O)ccc2C32OC(=O)c3ccccc32)OC1(C)C,O
,CCN1c2ccccc2Sc2cc(/C=C(/C#N)C(=O)O)ccc21,C1CCOC1
405.0,Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,C1COCCO1
611.0,O=C(O)C1=CC(=CC=[N+]2c3cc(O)c(C[C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)cc3C[C@H]2C(=O)O)C[C@H](C(=O)O)N1,CO
440.0,CC1(C)c2cc(/C=C/c3nc(/C=C/c4ccc5c(c4)C(C)(C)c4cc(N(c6ccccc6)c6ccc7ccccc7c6)ccc4-5)nc(/C=C/c4ccc5c(c4)C(C)(C)c4cc(N(c6ccccc6)c6ccc7ccccc7c6)ccc4-5)n3)ccc2-c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)cc21,C1CCOC1
406.0,COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,CC#N
,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,CCO
545.0,COc1ccc(-c2c3ccc(=[NH2+])cc-3oc3c4c(ccc23)NC(C)(C)C=C4C)cc1,O
,CCCCCCCCCCCCCCCCOc1ccc(-c2c3nc(c(-c4ccc(O)cc4)c4ccc([nH]4)c(-c4ccc(O)cc4)c4nc(c(-c5ccc(O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
439.0,F[B-]1(F)n2cccc2C(N2CCCCC2)=C2C=CC=[N+]21,CC(C)=O
,COc1cc(C)cc2c1C(=O)c1ccc(O)c(OC)c1C2=O,CO
579.0,Cc1cc(C)c(C2=c3ccc(=C4C=CC=[S+]4)n3[B-](F)(F)n3cccc32)c(C)c1,ClCCl
,Brc1ccc(-n2s/c(=N/c3ccccc3)nc2Cc2ccccc2)cc1,CO
565.0,CCOC(=O)c1c2c(c3n1CCn1c(C(=O)OCC)c4c(c1-3)-c1ccc3c5c(ccc-4c15)C(=O)N(c1c(C(C)C)cccc1C(C)C)C3=O)-c1ccc3c4c(ccc-2c14)C(=O)N(c1c(C(C)C)cccc1C(C)C)C3=O,ClCCl
476.0,O=C1c2ccccc2-c2c(-c3cccc(Cl)c3O)nc(O)n21,CC#N
,CCCCCCC[C@@H]1c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)[C@@]1(C)CC(=O)N(C)C)cc5C)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C,ClC(Cl)Cl
,COc1cc(OC)cc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(C#Cc5ccccc5)cc4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CC#N
401.0,C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccccc1,CO
,C(=C/N1CCCC1)\c1nc2ccccc2nc1-c1ccccc1,CO
,C=C(Br)COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCO
,Oc1ccc(-c2c3nc(c(-c4ccc(O)cc4)c4ccc([nH]4)c(-c4ccc(O)cc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CCO
,C=CCc1c(O)cc(O)c2c(=O)c3ccccc3n(C)c12,CO
,COc1cccc(-c2nc3cc(C)ccn3c2Cc2ccccc2)c1O,ClC(Cl)Cl
,COC(=O)C1=C(O)C[C@@H]2Oc3ccccc3C(=O)[C@H]2[C@]1(O)C(=O)OC,ClCCl
,COc1cc2c(=O)c3c(O)c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3oc2cc1O,CCO
,COc1ccc(OC)c(-c2c3nc(c(C(C)C)c4ccc([nH]4)c(C(C)C)c4nc(c(C(C)C)c5ccc2[nH]5)C=C4)C=C3)c1,ClCCl
553.0,CC1=[N+]2C(=C(c3cccc(-c4cc(-c5cc(O)nc(O)n5)c(C)nn4)c3)c3c(C)c(I)c(C)n3[B-]2(F)F)C=C1I,CC#N
485.5,CCOC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,OC(F)(F)CF
,Cc1ccc(-c2c3nc(c(C4=CC(=O)CCC4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(C=O)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
533.0,CCN(CC)c1ccc2cc(C#N)/c(=N\C(=O)c3ccc(F)cc3)oc2c1,CCO
,N#Cc1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,ClC(Cl)Cl
306.0,COC(=O)c1nc(-c2ccc(OC)cc2)oc1C,C1CCCCC1
,COC(=O)CCC1=C(C=O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C(CCCl)=C4C)c(CCCl)c3C,ClC(Cl)Cl
,COc1cccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4cccc(OC)c4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)c1,C1CCOC1
608.0,CCN(C)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,ClCCl
431.0,CC1(C)c2ccccc2N(c2ccccc2)c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc21,Cc1ccccc1
452.0,CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CC(C)=O
512.0,CC1(C)Cc2c(c3ccccc3c3nc4c5c(c6ccccc6c4nc23)OC(C)(C)C5)O1,ClC(Cl)Cl
480.0,CN(C)c1ccc(/C=C2\CCCC2=O)cc1,CCO
563.0,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cc(C(F)(F)F)cc(Cl)c3F)cc2)cc1,CS(C)=O
,COC(=O)c1cc(OC)cc2oc3cc(C(=O)O)cc(O)c3c(=O)c12,CO
,O=C(C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1)c1ccccc1,O
,COCCCC(O)=NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,CC#N
553.0,CC1=C2C=CC(c3ccc(C(C)(C)C)cc3)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,ClC(Cl)Cl
,CCCCn1c(-c2ccc(-c3ccc(C4=S=C(/C=C(\C#N)C(=O)O)C=C4)s3)cc2)nc2c3cccc4ccc5cccc(c5c43)c21,C1CCOC1
,CC(=O)C(=C(C)O)C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(C)=O
,O=c1c2ccccc2oc2cc(O)ccc12,CO
,CCCC[C@H](CC)Cn1nc2c3cc(/C=C(\C#N)C(=O)O)sc3c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3c2n1,C1CCOC1
,O=c1c2cccc(O)c2oc2c(O)ccc(O)c12,CO
,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccc(C(O)=NCCCCCCCCOc3ccc(Cc4nc5c(Cc6ccccc6)[nH]c(-c6ccc(O)cc6)cn-5c4=O)cc3F)cc21,CO
449.0,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,O
,N#C/C(=C\c1cc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)s2)c(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)s2)s1)C(=O)O,ClCCl
484.0,CN(C)c1ccc(/C=C/c2ccnc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,C1CCOC1
415.0,O=S(=O)([O-])c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(/C=C/c5ccc(S(=O)(=O)[O-])cc5S(=O)(=O)[O-])cc4)o3)cc2)c(S(=O)(=O)[O-])c1,CC(C)=O
411.0,COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)N=C(O)OC(C)(C)C,C1COCCO1
451.0,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(S(C)(=O)=O)n3)ccc21,CN(C)C=O
452.0,CC1=N/C(=C\c2ccc(N(C)C)cc2)C(=O)N1C,C1CCOC1
565.0,COCCN1C(=CC=CC2=[N+](CCCCCC(=O)[O-])c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O
,Cc1cc2c(c(O)c1Br)C(=O)c1c(OC(C)C)cccc1C2=O,CC#N
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc(-c4cc(-c5ccc(N(c6ccc(OCCCCCC)cc6)c6ccc(OCCCCCC)cc6)cc5)sc4-c4ccc(/C=C(/C#N)C(=O)O)s4)c(-c4ccc(/C=C(/C#N)C(=O)O)s4)s3)cc2)cc1,ClCCl
585.0,C=CCOC(=O)C(C#N)=C1C=C(/C=C/c2ccc(N(C)C)cc2)OC(/C=C/c2ccc(N(C)C)cc2)=C1,ClC(Cl)Cl
,Cc1cc(C)c(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4c(C)cc(C)cc4C)c4nc(c(-c5ccccc5N=C(O)[C@@H]5CCC=N5)c5ccc2[nH]5)C=C4)C=C3)c(C)c1,ClC(Cl)Cl
,COCc1c(O)cc2c(c1O)C(=O)c1cccc(O)c1C2=O,CCO
632.0,CC1=[N+]2C(=C(C=O)c3ccc(C)n3[B-]2(F)F)C=C1,ClC(Cl)Cl
465.0,CCN(CC)c1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,CCOC(C)=O
573.0,C[N+](C)=C1C=CC(=C2C=C3C=Cc4ccccc4N3[B-](F)(F)O2)C=C1,CC#N
,CC#CCn1c2ccccc2c(=O)c2ccccc21,CO
487.0,O=c1c2ccccc2sc2ccc(-n3c4ccccc4c4ccccc43)cc12,ClC(Cl)Cl
,CCCCCCc1c2nc(c(CCCCCC)c3ccc([nH]3)c(-c3ccc(C(=O)OC)cc3)c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc1[nH]4)C=C3)[C@@H](O)[C@H]2O,ClCCl
520.0,CCCCC1(c2ccccc2)Nc2ccccc2N=C1c1ccccc1,C1CCOC1
,COc1ccc(N(c2ccc(C#CC3=C(Cl)[C](Cl)C(=C(c4c(Cl)c(Cl)c(I)c(Cl)c4Cl)c4c(Cl)c(Cl)c(C#Cc5ccc(N(c6ccc(OC)cc6)c6ccc(OC)cc6)cc5)c(Cl)c4Cl)C(Cl)=C3Cl)cc2)c2ccc(OC)cc2)cc1,C1CCOC1
,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCCCCO
577.0,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl
436.0,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,C1CCCCC1
429.0,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)c4c5ccccc5n(-c5ccccc5)c34)n2)cc1,Cc1ccccc1
,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O/C=C/C(=O)Oc3ccc4c(c3)Oc3cc(OCC(=O)O)ccc3C43OC(=O)c4ccccc43)c(OC)c2)ccc1O,O
505.0,F[B-]1(F)n2cccc2C(=C2C=CC(=[N+](CCCl)CCCl)C=C2)c2cccn21,CN(C)C=O
,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,CCO
,C1=C[C+](N[C+]2C=CC(=C(c3ccccc3)c3ccccc3)C=C2)C=CC1=C(c1ccccc1)c1ccccc1,O=C(O)C(F)(F)F
,c1cc(N2CCCC2)ccn1,CCCCCCC
702.0,CCN(CC)c1ccc2c(c1)P(C)(=O)C1=CC(=[N+](CC)CC)C=CC1=C2c1c(C)cc(C)cc1C,CC#N
530.0,CCC1=CC2=C(CCCCCCCCCCCCCCCOC(C)=O)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC(C)=O
605.0,CCn1c2cc(=[NH2+])ccc-2c2ccc(NC(N)=[NH2+])cc2c1-c1ccccc1,O
,CCCCOc1cccc(OCCCC)c1-c1cc(-c2ccc3c(c2)c2ccccc2n3CC)sc1-c1sc(-c2ccc(/C=C(\C#N)C(=O)O)s2)cc1-c1c(OCCCC)cccc1OCCCC,ClCCl
,CCC(C)C(=O)c1c(O)cc(OC)c2c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)C2C(C)C,CO
,CO[C@H]1c2nc(c(-c3ccc(C(C)C)cc3)c3ccc([nH]3)c(-c3ccc(C(C)C)cc3)c3nc(c(-c4ccc(C(C)C)cc4)c4ccc([nH]4)c2-c2ccc(C(C)C)cc2)[C@@H](OC)[C@H]3OC)[C@H]1OC,ClCCl
532.0,CN(C)c1ccc(/C=c2\o/c(=C\c3ccccc3Cl)c3ccccc23)cc1,ClCCl
,CCCCCCN(CCCCCC)c1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,CC#N
,CCOc1cccc2c1C(O)c1c(OCC)cccc1O2,O=S(=O)(O)O
,CCCCCCCCCCCCN1/C(=C\C2C(=O)C(=Cc3cc(C(C)(C)C)[s+]c(C(C)(C)C)c3)C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,ClC(Cl)Cl
,OB(O)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCOC(C)=O
,CC(C)N1C(=CC2=C([O-])C(=CC3=[N+](C(C)C)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,ClCCl
538.0,CCC1=C(C)C2=C(c3ccc(O)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1COCCO1
,O=c1c2ccc(O)cc2oc2c(O)cccc12,CO
,OCc1c(Cl)c(Cl)c(C(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,ClC(Cl)Cl
,C=CCN1C2=C(C(=O)CCC2)C(CC)C2=C1CCCC2=O,CCO
487.0,Cn1nc(-c2ccccc2)c2nc3cc(Cl)ccc3nc21,C1CCCCC1
680.0,CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,CO
485.0,CCN(CC)c1ccc(-c2oc3ccccc3c(=O)c2OC)cc1,CN(C)C=O
,CCCCCCCCCCC1(CCCCCCCC)C(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=[N+](CCCCCC)c2ccc(C(=O)O)cc21,CO
430.8999938964844,COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3ccc(Br)cc3[nH]2)n1,ClC(Cl)Cl
342.0,COC(=O)C(N=C(O)OC(C)(C)C)c1ccc2oc(-c3ccc(F)cc3)nc2c1,CO
,CCCCNc1ccc2c(-c3ccccc3C(=O)O)c3ccc(=O)cc-3oc2c1,O
,c1ccc(Cc2nc3ccccc3[nH]2)cc1,CCO
649.0,CCCCCCCCn1c(=C(C#N)C#N)s/c(=c2/c(=C\c3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc5c(c4)C(C)(C)c4ccccc4-5)s3)sc(=O)n2CC(=O)O)c1=O,ClC(Cl)Cl
,CC1=C(c2ccccc2)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4/N=C(O)C(C)=C4c4ccccc4)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)N=C1O,CC#N
,CCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCCCCCC)cc4OCCCCCC)cc3)c3ccc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)cc3)cc2)c(OCCCCCC)c1,ClCCl
380.0,COc1cccc2cc(C)c3c4ccccc4n(C)c3c12,ClCCl
,CN(C)c1ccc2cc3ccc(N(C)C)cc3[nH+]c2c1,CC#N
,CNCCCCOc1cccc2c(=O)c3ccccc3sc12,CO
,CCCCCc1ccc(-c2c3nc(c(-c4ccc(CCCCC)cc4)c4ccc([nH]4)c(-c4ccc(NC(=O)c5cccnc5)cc4)c4nc(c(-c5ccc(CCCCC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
,COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5ccc(C(=O)OC)cc5)c5ccc2[nH]5)C(Br)=C4Br)C(Br)=C3Br)cc1,ClCCl
695.0,COc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)n3c2N=c2c(=C4C=CC(=[O+]C)C=C4)c(-c4ccccc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,Cc1ccccc1
,CCCCC1=C(C)c2cc3[nH]c(cc4nc(c(-c5ccccc5OCCOCCOCCOCCOCCOc5cccnc5)c5[nH]c(cc1n2)c(CCCC)c5C)C(C)=C4CCCC)c(CCCC)c3C,Cc1ccccc1
,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c3c(cc2c1)C[C@@H](C)OC3=O,CO
,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,O
,C/C(=C/C(=O)O)c1ccc(Cc2ccc(/C(C)=C/C(=O)O)cc2)cc1,CO
,CCOC(=O)C1=C(C(=O)OCC)c2cc3ccc([nH]3)c(-c3c(F)c(F)c(F)c(F)c3F)c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc(cc1n2)[nH]4)C=C3,Cc1ccccc1
534.0,CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](OC(C)=O)(OC(C)=O)[N+]2=C1C,CO
538.0,CCC1=C(C)C2=C(c3ccc4c5cccc6cccc(c7cccc3c74)c65)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N
,CCC1=C(C)C2=Cc3c(CCN=C(C)O)c4cc(OC)ccc4n3[B-](F)(F)[N+]2=C1C,CS(C)=O
,CCCCCCCc1c2nc(c(-c3c(N=C(O)[C@H]4CC4(C)C)cccc3N=C(O)[C@H]3CC3(C)C)c3ccc([nH]3)c(CCCCCCC)c3nc(c(-c4c(N=C(O)[C@H]5CC5(C)C)cccc4N=C(O)[C@H]4CC4(C)C)c4ccc1[nH]4)C=C3)C=C2,ClCCl
538.0,Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(CCO)cc2)cc1,CC#N
402.0,Cc1nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,Cc1ccccc1
578.0,CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,Cc1ccccc1
643.0,CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c2ccc(Br)cc2Sc2cc(/C=C3\SC(=S)N(CC(=O)O)C3=O)ccc21,ClCCl
476.0,CSc1sc(C(C)=O)c2nnnc(O)c12,C1CCOC1
622.0,COC(=O)c1ccc(C2=C3C(C)=C(C#Cc4ccc(-c5cc(-c6ccccn6)nc(-c6ccccn6)c5)cc4)C(C)=[N+]3[B-](F)(F)n3c(C)c(C#Cc4ccc(-c5cc(-c6ccccn6)nc(-c6ccccn6)c5)cc4)c(C)c32)cc1,C1CCOC1
,C#CCOc1cccc2c1C(=O)c1c(O)cccc1C2=O,CC#N
,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3sc(/C=C(\C#N)C(=O)O)c4c3OC[C@@]3(COc5c(/C=C(/C#N)C(=O)O)sc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)c7nsnc67)c5OC3)CO4)cc2)cc1,CS(C)=O
,COc1cccc2cc3c(c(OC)c12)C(=O)OC(=O)C3,CCO
654.0,CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,CS(C)=O
513.0,CC[N+](C)=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1,CO
413.0,Cc1cc(=O)oc2c1cc(Br)c1occ(C)c12,CC#N
,Cc1ccc2c(=O)c3c(NCCN)cccc3oc2c1,CO
575.0,CC(C)(C)c1cc2ccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc4c5nc6cc(C#N)c(C#N)cc6nc5c(c1)c2c34,CCCCCC
597.0,COc1cc2c(cc1OC)C1=C3C(=O)N4C=Cc5cc(OC)c(OC)cc5C4=C3C(=O)N1C=C2,ClC(Cl)Cl
,C1=Cc2nc1cc1ccc([nH]1)c(-c1ccccc1)c1nc(c(/C=C/c3ccco3)c3ccc([nH]3)c2-c2ccccc2)C=C1,ClC(Cl)Cl
500.0,O=C(O)CCCN=C(O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CCO
,CCCc1c(-c2sc(-c3ccc(N(c4ccc(OC)cc4)c4ccc5c(c4)C(CCC)(CCC)c4c6c(c7c(c4-5)C(CCC)(CCC)c4ccccc4-7)C(CCC)(CCC)c4ccccc4-6)cc3)c3c2OCCO3)sc2cc(C=C(C#N)C(=O)O)sc12,ClCCl
,CCCCCCCc1c2nc(c(-c3cccc(OC)c3)c3ccc([nH]3)c(-c3cccc(OC)c3)c3nc(c(-c4cccc(OC)c4)c4ccc1[nH]4)C=C3)C=C2,ClCCl
,COc1ccc2c(c1)-c1nc(N)c(C#N)c(-c3cc(OC)c(OC)c(OC)c3)c1CC2,ClC(Cl)Cl
,CC(=O)Oc1cc2oc(=O)c(-c3ccccc3)c(OC(C)=O)c2cc1C(c1ccccc1)c1ccccc1,CO
599.0,Cc1ccc(C2=C3C=C(Cl)C(c4ccc(C=O)cc4)=[N+]3[B-](F)(F)n3c2ccc3-c2ccc(C=O)cc2)cc1,C1CCCCC1
566.0,COc1cc(C(=O)Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)cc(OC)c1OC,CS(C)=O
484.5,CCCOC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,OC(F)(F)CF
,COCc1c(O)ccc(Cc2c(O)cccc2/C=C/[C@@H](O)[C@H](C)O)c1/C=C/[C@@H](O)[C@H](C)O,CO
,COc1cc(C=CC(=O)c2nnn(-c3ccnc4cc(Cl)ccc34)c2C)cc(OC)c1OC,CO
647.0,CCCCCCOc1ccc(N(c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)cc2)c2ccc3c(c2)c2cc(N(c4ccc(OCCCCCC)cc4)c4ccc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)cc4)ccc2n3CCCCCC)cc1,C1CCOC1
346.0,Cc1cc2sccc2c2[nH]c3ccccc3c12,ClCCl
,Nc1c(N=Nc2ccccc2[N+](=O)[O-])c(O)nc2nc3ccccc3n12,ClC(Cl)Cl
