smiles,solvent,ex (nm)
O=C1CN2c3ccccc3CC2N1,C1CCOC1,287.0
C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CC#N,569.0
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,572.0
CC1(C)C(/C=C/C=C/C=C/C=C2/N(S(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](S(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,CO,755.0
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3Br)=C2c2ccc(C(C)(C)C)cc2)cc1,CC1=CC=CC=C1,706.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(/C=C(\CN)C(=O)O)cc3C4(CCCCCC)CCCCCC)s2)cc1,C(Cl)(Cl)Cl,565.0
c1cc(-c2c3ccccc3c(-c3ccc4ccccc4c3)c3ccccc23)cc(-n2c3ccccc3c3ccccc32)c1,C(Cl)Cl,376.0
COc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(-c4cc(OC)c(OC)cc4[N+](=O)[O-])cc32)cc1,C(Cl)Cl,517.0
Cc1ccc(/C(=C/c2cc(/C=C(\CN)c3ccc(C)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)CN)cc1,C1CCOC1,391.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CC#N,350.0
COc1ccc(/C=C/C2=CC(c3ccccc3)=[O+][B-](F)(F)O2)cc1,C(Cl)Cl,444.0
COc1ccc(C2=[N+]3C(=C(C)c4ccc(Cl)n4[B-]3(F)F)C=C2)cc1,CC#N,534.0
COc1cc([N+](=O)[O-])ccc1N=Nc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,CCO,450.0
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CCO,392.0
COc1ccc2cc(/C=C/c3nc(/C=C/c4ccc(N(C)C)cc4)cc(/C=C/c4ccc(N(C)C)cc4)n3)ccc2c1,C(Cl)Cl,418.0
Cc1cc2c(o1)=CC1=Cc3c(C)cc(C)n3[B-](F)(F)[N+]=21,C(Cl)(Cl)Cl,542.0
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(CN)CN)C1,CCOC(=O)C,420.0
CS1(C)C(/C=C/C2=C(c3ccc(C(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccccc4S3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21,CO,800.0
CCN(CC)c1ccc2cc(/C=C/C(=C(CN)CN)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,CN(C)C=O,528.0
CCOC(=O)C1CC(c2c(CN)c(C)nn2-c2ccccc2)=CN1c1ccc(Br)cc1,C1CCOC1,368.0
CCN(CC)c1ccc(-c2cc3c(ccc4c(-c5ccccc5)c5c(n43)C(=O)N(CCCNC(=O)OC(C)(C)C)C5)o2)cc1,C(Cl)Cl,423.0
Fc1ccc(-c2oc3ccc4oc(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c5ccc(c2-c2ccc(F)cc2)c3c45)cc1,C(Cl)Cl,487.0
F[B-]1(F)n2c(-c3cccs3)cc(-c3cccs3)c2N=C2C(c3cccs3)=CC(c3cccs3)=[N+]21,CC#N,733.0
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,521.0
CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,C(Cl)(Cl)Cl,368.0
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC(=O)O)c(C)n1c2=O,CO,425.0
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4ccccc4nc3cc21,C(Cl)Cl,368.0
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,CCOC(=O)C,328.0
CC1=[N+]2C(=C(c3ccc(N4CCOCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,C(Cl)(Cl)Cl,511.0
c1cc2ccc3[s+]c4ccc5cccc6c7cccc8c(c1)c2c3c(c87)c4c56,C(Cl)Cl,600.0
CCC(CC)CCCCOc1ccc2cc(-c3ccc(-c4ccc5c(c4)Sc4cc(-c6ccc(C7=CC=C(/C=C(/CN)C(=O)O)C7)c7nc(-c8ccccc8)c(-c8ccccc8)nc67)ccc4N5CCCCC(CC)CC)cc3)ccc2c1,C1CCOC1,466.0
CCCCCCCCCCCCn1c(=O)c2ccc3c4c(-c5ccc(C(F)(F)F)cc5)cc5c(=O)n(CCCCCCCCCCCC)c(=O)c6ccc(c7c(-c8ccc(C(F)(F)F)cc8)cc(c1=O)c2c37)c4c65,C(Cl)(Cl)Cl,524.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc5c6sc7c8sc(C=C(CN)C(=O)O)cc8n(CCCCCC)c7c6n(CCCCCC)c5c4)cc3CCCCCC)cc2)cc1,C(Cl)Cl,525.0
CCN1c2ccc(/C=C(\CN)c3ccccc3)cc2Sc2cc(/C=C(\CN)c3ccccc3)ccc21,CN(C)C=O,437.0
CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3nc4ccccc4s3)ccc2-c2ccc(-n3c(=O)c4ccc5c6ccc7c(=O)n(-c8ccc9c(c8)C(CCCCCCCCCC)(CCCCCCCCCC)c8cc(-c%10nc%11ccccc%11s%10)ccc8-9)c(=O)c8ccc(c9ccc(c3=O)c4c59)c6c78)cc21,CC1=CC=CC=C1,529.0
NC/C(=C\c1cc2c3c(c1)CCCN3CCC2)C(=O)O,CCO,430.0
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1c(O)c2ccccc2oc1=O,CCO,400.0
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc([N+](=O)[O-])cc3)s2)cc1,C(Cl)(Cl)Cl,386.0
COc1ccc(C2=[N+]3C(=Cc4c5ccc(OC)cc5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3ccc(OC)cc32)cc1,C(Cl)Cl,673.0
Cc1c(SCN)c(C)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CC#N,495.0
CC1=[N+]2C(=C(c3ccc(C(OC(=O)c4ccccc4)C(=O)NC(C)(C)C)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CCOC(=O)C,510.0
CCCCCCCCN1C(=O)/C(=c2\s/c(=C\c3ccc(N(c4ccccc4)c4ccc(/C=c5/s/c(=C6/SC(=S)N(CCCCCCCC)C6=O)n(CC(=O)O)c5=O)cc4)cc3)c(=O)n2CC(=O)O)SC1=S,C(Cl)(Cl)Cl,535.0
CCN(CC)c1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,CCO,700.0
c1cnc2c(c1)ccc1cccnc12,CCOC(=O)C,440.0
CCCCCCCCOc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2ccc(C(=O)O)cc2)=c2/cc/c3n2[Zn]n2c(ccc21)/C(CCc1ccc(N(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCC)cccc1OCCCCCCCC,C1CCOC1,665.0
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCO,536.0
[C-][N+]c1cccc2c(N)cccc12,C1=CC=NC=C1,368.0
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(Br)cc2)cc1,CC#N,436.0
NCc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(CN)cc4)ccc2c2c3nc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)n2-c2ccccc2)cc1,C1CCOC1,360.0
Cc1c2oc3c(C)c(N)cc(C(=O)NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O,CC(=O)C,523.0
CCOC(=O)C1=C(c2ccccc2)C2=Cc3c(-c4ccccc4)c(C(=O)OCC)c(C)n3[B-](F)(F)[N+]2=C1/C=C/c1ccccc1,CN(C)C=O,576.0
CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1COCCO1,475.0
OCc1cn(-c2c(F)c(F)c(C3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)c(F)c2F)nn1,C(Cl)Cl,520.0
CCCCn1c2ccc(-c3cccs3)cc2c2c1c1c3ccc(-c4cccs4)cc3n(CCCC)c1c1c3ccc(-c4cccs4)cc3n(CCCC)c21,C1CCOC1,337.0
O=C(O)c1ccccc1C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,O,496.0
O=C1NC(=O)c2ccc(N3CCCCC3)c3cccc1c23,C(Cl)(Cl)Cl,414.0
CCCCCCCC[NH+]1c2ccc(C(=O)[O-])cc2C(C)(C)[C@@H]1/C=C1\C(=O)[C@H](c2ccc(-c3ccc(-c4ccc5c(c4)Sc4cc(OC[C@@H](CC)CCCC)ccc4N5CCCCCC)s3)s2)[C@@H]1O,C1CCOC1,667.0
CCC1=C(C)C2=C(c3ccc([N+](=O)[O-])cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,526.0
CN1/C(=C\C2=C([O-])/C(=C/C3=[N+](C)c4ccccc4C3(C)C)C2=C(CN)CN)C(C)(C)c2ccccc21,C1CCOC1,685.0
CCC1=CNN(N=Nc2ccc(O)c3ncccc23)S1,CS(=O)C,549.0
COc1ccc(N)cc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C(Cl)Cl,503.0
NCC(=Cc1c2ccccc2cc2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,403.0
CC(C)(C)c1ccc(C2=CC3=C(c4ccccc4)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)cc1,CC#N,590.0
COc1ccc(/C=C/C(=O)c2c(O)cc(C)oc2=O)cc1,C(Cl)Cl,384.0
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,CC1=CC=CC=C1,453.0
COc1ccc(-c2c3c(n4cc(C(C)=O)ccc24)C(=O)N(CCNC(=O)OC(C)(C)C)C3)cc1,C(Cl)Cl,354.0
CN(C)C=O,CS(=O)C,469.0
CCCCOc1c(F)c(F)c(C2=C3C=CC(C(C(=O)OCC)C(=O)OCC)=[N+]3[B-](F)(F)n3cccc32)c(F)c1F,C(Cl)Cl,523.0
CCCCCCCCOc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2ccc(C(=O)O)cc2)=c2/cc/c3n2[Zn]n2c1ccc2/C(N(c1ccc(C)cc1)c1ccc(C)cc1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCC)cccc1OCCCCCCCC,C1CCOC1,644.0
COC(=O)C(C)(C)C1Oc2ccc(F)cc2C(=O)/C1=C\O,C(Cl)Cl,364.0
CC(=O)N(Cc1ccccn1)c1c2ccccc2c2c3c(cccc13)C(=O)N(Cc1ccccn1)C2=O,CCCCCC,432.0
CCCCOc1c(CN)cc2cc(CN)c(OCCCC)c3c4c(OCCCC)c(CN)cc5cc(CN)c(OCCCC)c(c1c23)c54,C(Cl)Cl,454.0
C(S/C=C/c1ccc(-c2ccc(/C=C/SC=C3CCCCCC3)cc2)cc1)=C1CCCCCC1,C(Cl)Cl,353.0
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(OCc3cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)c3)cc1)C2=O,CC#N,430.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,CS(=O)C,393.0
COc1ccc(C(=Cc2ccc(/C=C(\CN)c3ccccc3)cc2)c2ccc(OC)cc2)cc1,C1CCOC1,388.0
COc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N)ccc23)cc1OC,O,500.0
CCCCN1C(=O)C(=CC=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,CN(C)C=O,431.0
COc1ccc(C2=[N+]3C(=Nc4c(C)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)C(C)=C2)cc1,CS(=O)C,656.0
NCC(CN)=C1C=C(Nc2ccccc2)c2ccccc21,CC(=O)C,510.0
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(C(F)(F)F)c(C)n1[B-]2(F)F,CC#N,480.0
CCN(CC)c1ccc(/C=N/C(CN)=C(CN)\N=C\c2ccc(N(CC)CC)cc2O)c(O)c1,CC#N,564.0
CCCC(=O)c1c(OCOC)c(OCOC)c(C(=O)CCC)c2c1OCO2,CC#N,332.0
O=c1[nH]nc(-c2ccc(/C=C/c3ccc(-c4n[nH]c(=O)o4)cc3)cc2)o1,CN(C)C=O,334.0
O=C1CCC(=O)c2c1c1ccccc1c1nc3ccc4cnncc4c3nc21,CN(C)C=O,404.0
CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,CS(=O)C,506.0
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)cc2c3c1CCCN3CCC2,C1CCOC1,367.0
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,C1CCOC1,344.0
CC(=O)OC[C@H]1O[C@@H](SC2=[N+]3C(=C(c4ccccc4)c4ccc(Cl)n4[B-]3(F)F)C=C2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CN(C)C=O,538.0
c1ccc(-c2cc3cccc[n+]3[b-]3c(-c4cccc5[b-]4[n+]4ccccc4cc5-c4ccccc4)cccc32)cc1,C1CCCCC1,449.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CS(=O)C,358.0
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2ccccc21,CO,714.0
COc1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,CC#N,352.0
CCCCCCn1c2c(c3cc(-c4ccc(/C=C(\CN)C(=O)O)s4)ccc31)C(CCCCCC)(CCCCCC)c1ccccc1-2,C(Cl)Cl,473.0
Oc1ccc(C2=C3C(c4ccccc4)=CC(c4ccccc4)=[N+]3[B-](F)(F)n3c(-c4ccccc4)cc(-c4ccccc4)c32)cc1,C(Cl)(Cl)Cl,555.0
CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])cc1,CS(=O)C,499.0
COc1cc2c(cc1-c1cccs1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2cccs2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,433.0
CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)ccc32)c(C(C)C)c1,CC1=CC=CC=C1,458.0
CN(C)c1ccc2c(-c3ccc(F)c(Cl)c3)c3ccc(=[NH2+])cc-3oc2c1,O,530.0
O=P1(c2ccccc2)C(c2ccccc2)=Cc2ccccc21,C1CCOC1,347.0
COC(=O)/C=C/c1sc(-c2ccc(N(C)C)cc2)cc1N,CC#N,419.0
CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4c(Br)ccc2c43)=C1CN,CCCCCC,542.0
CC1=C(Br)C(C)=[N+]2C1=Cc1c(C)c(Br)c(C)n1[B-]2(F)F,CCO,527.0
CCC1=C(C)C2=C(COC(C)=O)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,543.0
O=C(N/N=C/c1ccccc1O)c1ccccc1,CN(C)C=O,397.0
Oc1ccc(OC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CC#N,448.0
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)COc3ccc(Cl)cc3)cc2)cc1,CS(=O)C,430.0
CC1=CC(=[N+]2CCC2)C=C2C1=Nc1c(C)cc(N3CCC3)cc1[Si]2(C)C,O,725.0
CCCCC(CC)COc1ccc(-c2c3cccc4c(-c5ccc(/C=C(\CN)C(=O)O)s5)cc5c(-c6ccc(OCC(CC)CCCC)cc6)c6cccc7c(-c8ccc(N(c9ccc(C)cc9)c9ccc(C)cc9)cc8)cc2c(c76)c5c43)cc1,C1CCOC1,464.0
F[B-]1(F)N2C(=[NH+]Cc3ccccc3)C=CC2=C(c2c(Cl)cccc2Cl)c2ccc(NCc3ccccc3)n21,CCCCCC,581.0
CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,CCOC(=O)C,404.0
CN(C)c1ccc2c(c1)O/C(=C(/CN)c1cc[n+](C)cc1)C=C2C(F)(F)F,CC#N,569.0
NC/C(=C\c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)s1)C(=O)O,C(Cl)Cl,416.0
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(C)cc4)c4ccc(=[NH2+])cc-4oc3c21,O,535.0
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccccc1,CCCCCC,362.0
NCCO,CCO,592.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccccc2)cc1,CCOC(=O)C,357.0
F[B-]1(F)n2cccc2-c2[nH]c3cccc4cccc(c43)[n+]21,CC#N,333.0
COc1ccc(-c2cc3c(-c4ccccc4)c(-c4ccccc4)oc4c5oc(-c6ccccc6)c(-c6ccccc6)c6cc(-c7ccc(OC)cc7)cc(c(c2)c34)c65)cc1,C(Cl)Cl,375.0
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc([P+](c5ccccc5)(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,C(Cl)Cl,379.0
CN(CCCC(=O)O)C(=O)c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,584.0
CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(/C=N/Nc3ccccn3)ccc21,C(Cl)Cl,393.0
Oc1c(Br)cc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1Br,CC#N,504.0
COc1c2ccccc2c(OC)c2c1c1cc(Cl)ccc1n2C,CC#N,415.0
Oc1ccc(C2=C3C(c4ccccc4)=CC(c4ccccc4)=[N+]3[B-](F)(F)n3c(-c4ccccc4)cc(-c4ccccc4)c32)cc1,C(Cl)Cl,552.0
Cc1cc(/C=C(\CN)C(=O)O)sc1-c1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C,C(Cl)Cl,462.0
COc1ccc2oc(-c3cc4cc(OC)ccc4oc3=O)cc2c1,CS(=O)C,389.0
CN(C)c1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)cc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2)cc1,C(Cl)(Cl)Cl,799.0
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,538.0
C[N+]1=c2cc3c(cc2C(C)(C)CC1)=C(c1ccccc1)c1cc2c4c(c1S3)CCCN4CCC2,CO,587.0
CCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1OCC,CS(=O)C,568.0
CCn1c2cc(C(C)(C)C)ccc2c2c3nsnc3c3c4ccc(C(C)(C)C)cc4n(CC)c3c21,C(Cl)Cl,430.0
Cc1ccc(-c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(CN)c(N3CCCCC3)c2)cc1,CS(=O)C,401.0
COc1ccc(-c2cc(-c3ccc(C)cc3)c(CN)c(OC)n2)cc1,C(Cl)(Cl)Cl,341.0
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C(Cl)Cl,499.0
CCN1CCN(CC)c2cc3oc(=O)c(C(=O)C=Cc4ccccc4)cc3cc21,CCCCCC,514.0
COCC[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(C)C2CC(S(=O)(=O)[O-])=CC=C21,O,651.0
NCc1ccc(CCc2ccc3ccc4ccc(CCc5ccc(CN)cc5)c5ccc2c3c45)cc1,CCOC(=O)C,406.0
CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=C(CN)CN)C(C)(C)c2ccccc21,O,636.0
CCN(CC)c1ccc2c(c1)C(F)(F)C(=C(CN)CN)C=C2,O,625.0
c1ccc2c(c1)Sc1ccccc1N2c1ccc2c(ccc3nc4ccc5cc(N6c7ccccc7Sc7ccccc76)ccc5c4nc32)c1,C1CCOC1,416.0
OCc1cc(/N=N/c2ccc(-c3ccc4ccccc4c3)cc2F)ccc1O,CS(=O)C,392.0
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CCOC(=O)C,512.0
CCCCCCCCn1nc2c(-c3ccc(/C=C(\CN)C(=O)O)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3cccc4c3C3C5CCC(C5)C3N4c3ccccc3)c2n1,C(Cl)Cl,602.0
CN(CCO)c1ccc(/C=C/C2=C(CN)C(C(CN)CN)OC2(C)C)cc1,CS(=O)C,595.0
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CN(C)C=O,524.0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3ccccc3-4)cc21,CCCCCC,347.0
CCC1=C(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c(C)c(CC)c(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)n3[B-](F)(F)[N+]2=C1C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,CC1=CC=CC=C1,696.0
CC1=[N+]2C(=C(c3ccc(N4CCOCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,505.0
COCCOCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOCCOC)cc1C=O,CO,353.0
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CC1=CC=CC=C1,364.0
CCCCCCCCn1c(=C(CN)CN)s/c(=c2/c(=C\c3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc5c(c4)Cc4ccccc4-5)s3)sc(=O)n2CC(=O)O)c1=O,C(Cl)(Cl)Cl,566.0
CC1=CC(c2ccc3cc(N(C)C)ccc3c2)=[O+][B-](F)(F)O1,CC1=CC=CC=C1,455.0
CC1=CC(C)=[N+]2C1=C(c1ccc(Br)cc1)c1c(C)cc(C=Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)n1[B-]2(F)F,CCO,576.0
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,531.0
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,CC(=O)C,343.0
c1ccc(-c2c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c5cccc2c5[n+]34)cc1,C(Cl)Cl,355.0
F[B-]1(F)n2ccnc2-c2cccc[n+]21,CC#N,295.0
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc(Cl)[n+]21,CC#N,470.0
CCCCOc1c(F)c(F)c(C2=C3C=CC(C(C(=O)OC)C(=O)OC)=[N+]3[B-](F)(F)n3cccc32)c(F)c1F,C(Cl)Cl,523.0
CCC1=C(C2=C(C3=C(CC)S(=O)(=O)c4cc(-c5ccc(C(C)=O)s5)ccc43)C(F)(F)C(F)(F)C2(F)F)c2ccc(-c3ccc(C(C)=O)s3)cc2S1(=O)=O,C1COCCO1,363.0
Nc1ccc(-c2ccc(N)cc2)cc1,C1CCOC1,306.0
CC1=CC(c2ccc3cc(N(C)C)ccc3c2)=[O+][B-](F)(F)O1,C(Cl)(Cl)Cl,466.0
F[B-]1(F)n2c(c(-c3ccccc3)c(I)c2-c2ccccc2)N=C2C(c3ccccc3)=C(I)C(c3ccccc3)=[N+]21,CCO,647.0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](C)(Oc3ccccc3-4)[N+]2=C1C,CC#N,616.0
CN(C)c1ccc(CCc2ccc(C=O)cc2)cc1,C1COCCO1,375.0
CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,CC1=CC=CC=C1,427.0
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CC#N,374.0
CCCCCCn1c2cc(/C=C(\CN)c3ccccc3)ccc2c2ccc(/C=C(\CN)c3ccccc3)cc21,C(Cl)(Cl)Cl,424.0
Cc1cc(/C=C/c2ccc(I)o2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(=O)C,576.0
c1ccc2cc(-n3c4ccccc4c4ccccc43)ccc2c1,C1CCCCC1,318.0
CCCCC(CC)CO[N+](=O)[O-],CO,218.0
NCCC(=O)N1Cc2ccccc2-c2c(nnn2-c2c(CN)c3c(N)ncnc3n2[C@H]2C[C@H](O)[C@@H](CO)O2)-c2ccccc21,CO,290.0
CC1(C)CC(=O)c2ccc(F)cc2N1,CCO,368.0
CC(C)(C)c1cc(CN2C(=O)/C(=c3\s/c(=C/c4ccc(-c5ccc(-c6ccc(-c7ccc8c(c7)C7CCCC7N8c7ccc(C=C(c8ccccc8)c8ccccc8)cc7)s6)s5)s4)c(=O)n3CC(=O)O)SC2=S)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,550.0
CC(C)(C)NC(=O)C(OC(=O)c1ccccc1)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1F,C1CCOC1,505.0
Cc1c(COC(=O)c2ccccc2Cl)n2c(OCC(=O)c3ccccc3Cl)c(C)c(=O)n2c1=O,CCO,381.0
CN(C)c1ccc(-c2ccc3c(=O)c(O)coc3c2)cc1,CC#N,366.0
CCN(CC)c1nc(-c2ccccc2)c(-c2ccc([N+](=O)[O-])s2)s1,C(Cl)Cl,492.0
