smiles,solvent,absorption_max,emission_max,quantum_yield,log(e/L mol-1 cm-1),emi_lifetime(ns),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),source
N#Cc1cc2ccc3cc(C#N)c4ccccc4c3c2c2ccccc12,ClC(Cl)Cl,422,429,0.14,3.176091259,11.4,,,,,deep4chem
COc1ccc2c(c1)c(C#N)cc1c(OC)c(OC)c3cc(C#N)c4cc(OC)ccc4c3c12,ClC(Cl)Cl,471,496,0.15,3.643452676,6,,,,71.3,deep4chem
COc1ccc2c(C=C(C#N)C#N)cc3ccc4cc(C=C(C#N)C#N)c5ccc(OC)cc5c4c3c2c1,ClC(Cl)Cl,456,545,0.23,4.301029996,1.5,,,,85.1,deep4chem
COc1ccc2c(C#N)cc3ccc4cc(C#N)c5ccc(OC)cc5c4c3c2c1,ClC(Cl)Cl,422,426,0.1,3.342422681,10.5,,,,,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,CC#N,456,562,,,,,,,85.4,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,ClCCl,450,532,,,,,,,79.8,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,CS(C)=O,359,447,0.7,,4.4,,,,60.3,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,CCOC(C)=O,354,426,,,,,,,58.5,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,Cc1ccccc1,355,415,,,,,,,53.3,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,C1CCOC1,353,425,,,,,,,54.6,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,CC(C)O,362,447,,,,,,,66.8,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,CN(C)C=O,362,442,,,,,,,60.7,deep4chem
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,O,451,559,,,,,,,86.7,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CC#N,369,448,,,,,,,64.8,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,ClCCl,368,434,,,,,,,63.5,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CS(C)=O,376,456,0.61,,4,,,,64.4,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CCOC(C)=O,369,441,,,,,,,71.1,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,Cc1ccccc1,369,418,,,,,,,58.5,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,C1CCOC1,369,429,,,,,,,61.9,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CC(C)O,450,547,,,,,,,99.7,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CN(C)C=O,374,449,,,,,,,64.8,deep4chem
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,O,438,556,,,,,,,96.8,deep4chem
O=S(=O)([O-])c1ccc2c(O)cc(S(=O)(=O)[O-])cc2c1,O,295,385,,,,,,,,deep4chem
O=S(=O)([O-])c1ccc2c([O-])cc(S(=O)(=O)[O-])cc2c1,O,350,485,,,,,,,,deep4chem
CC(C)(C)c1cccc2c(O)cccc12,O,296,367,,,,,,,,deep4chem
CC(C)(C)c1cccc2c([O-])cccc12,O,333,443,,,,,,,,deep4chem
O=S(=O)([O-])c1cccc2c(O)cccc12,O,304,426,,,,,,,,deep4chem
O=S(=O)([O-])c1cccc2c([O-])cccc12,O,346,534,,,,,,,,deep4chem
Oc1ccccc1/C=N/c1ccccc1/N=C/c1ccccc1O,CC#N,330,545,0.00014,,0.008946,,,,,deep4chem
[O-]c1ccccc1/C=N/c1ccccc1/N=C/c1ccccc1[O-],C1CCOC1,380,490,,,0.00359,,,,,deep4chem
COC(=O)/C(C#N)=c1/cc/c(=c2/cc/c(=C(\C#N)C(=O)OC)s2)s1,Cc1ccccc1,550,601,0.0035,4.925312091,0.016,,,,,deep4chem
CCCCCCc1ccc(/C=C/c2ccc(CCCCCC)s2)s1,Cc1ccccc1,356,416,0.051,4.544068044,0.19,,,,,deep4chem
CCCCCCc1cc2/c(=C(\C#N)C(=O)OC)s/c(=c3/s/c(=C(/C#N)C(=O)OC)c4cc(CCCCCC)sc34)c2s1,Cc1ccccc1,580,605,0.086,4.984977126,0.55,,,,,deep4chem
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc(C(F)(F)F)cc4)sc23)c2sc(-c3ccc(C(F)(F)F)cc3)cc12,Cc1ccccc1,596,625,0.212,5.021189299,2.32,,,,39.4,deep4chem
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc(F)cc4)sc23)c2sc(-c3ccc(F)cc3)cc12,Cc1ccccc1,602,640,0.262,4.881384657,2.9,,,,42.7,deep4chem
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccccc4)sc23)c2sc(-c3ccccc3)cc12,Cc1ccccc1,605,640,0.366,4.826074803,2.82,,,,41.4,deep4chem
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc(C)cc4)sc23)c2sc(-c3ccc(C)cc3)cc12,Cc1ccccc1,612,652,0.325,4.84260924,3.4,,,,45.3,deep4chem
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc(OC)cc4)sc23)c2sc(-c3ccc(OC)cc3)cc12,Cc1ccccc1,628,680,0.424,4.655138435,4.36,,,,53.7,deep4chem
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)sc23)c2sc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc12,Cc1ccccc1,630,682,0.531,4.761927838,4.38,,,,51.1,deep4chem
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCCCCC,337,,0,4.243038049,,,,,,deep4chem
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCOC(C)=O,340,435,0.0006,4.250420002,0.066,,,,,deep4chem
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CC#N,340,453,0.0071,4.245512668,0.35,,,,,deep4chem
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,ClC(Cl)Cl,344,443,0.011,4.276461804,0.57,,,,,deep4chem
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCO,343,464,0.13,4.269512944,4.2,,,,,deep4chem
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CO,343,469,0.21,4.269512944,6.7,,,,,deep4chem
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,OCC(F)(F)F,344,496,0.33,4.255272505,13,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,Cc1ccccc1,411.0152076,509.4243505,0.09,,0.9,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CCCCOCCCC,400.9623095,496.031746,0.02,,0.5,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,Clc1ccccc1,410.0041,514.9330587,0.23,,2,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CCOCC,400.9623095,501.002004,0.04,,0.7,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CCOC(C)=O,403.0632809,512.0327701,0.14,,1.6,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,N#Cc1ccccc1,410.0041,520.0208008,0.43,,6,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,O=C1CCCCC1,410.0041,520.0208008,0.32,,3.4,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CC(C)O,411.8616145,557.1030641,0.46,,7.7,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CC(C)=O,405.0222762,521.1047421,0.36,,4.5,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CC#N,403.0632809,526.8703899,0.43,,6.6,,,,,deep4chem
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CO,410.0041,570.1254276,0.44,,7.6,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,Cc1ccccc1,419.9916002,518.134715,0.27,,2.8,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CCCCOCCCC,404.040404,507.0993915,0.05,,0.9,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,Clc1ccccc1,418.0602007,524.9343832,0.5,,5.4,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CCOCC,405.0222762,514.1388175,0.12,,1.6,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CCOC(C)=O,411.0152076,520.0208008,0.34,,3.9,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,N#Cc1ccccc1,415.9733777,526.0389269,0.58,,7.8,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,O=C1CCCCC1,414.9377593,524.1090147,0.51,,6.3,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CC(C)O,417.0141785,570.1254276,0.5,,8,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CC(C)=O,410.0041,526.8703899,0.54,,7.7,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CC#N,407.000407,537.9236148,0.52,,8.4,,,,,deep4chem
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CO,414.9377593,578.0346821,0.33,,7.7,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,Cc1ccccc1,426.9854825,521.9206681,0.56,,5.6,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CCCCOCCCC,421.9409283,515.995872,0.22,,3.7,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,Clc1ccccc1,431.0344828,526.8703899,0.66,,7.4,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CCOCC,417.0141785,520.0208008,0.39,,4.9,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CCOC(C)=O,418.9359028,523.0125523,0.58,,7.3,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,N#Cc1ccccc1,431.0344828,535.9056806,0.64,,7,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,O=C1CCCCC1,423.0118443,531.9148936,0.67,,7.4,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CC(C)O,421.9409283,576.0368664,0.38,,7.7,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CC(C)=O,418.9359028,533.9028297,0.66,,8.5,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CC#N,413.9072848,554.0166205,0.59,,9.2,,,,,deep4chem
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CO,419.9916002,586.8544601,0.3,,7.4,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Cc1ccccc1,417.0141785,500,0.1,,1.4,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCCCOCCCC,412.0313144,487.0920604,0.01,,0.6,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1,423.0118443,507.8720163,0.41,,6,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOCC,414.0786749,498.0079681,0.05,,0.9,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOC(C)=O,418.0602007,506.0728745,0.23,,4.1,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,N#Cc1ccccc1,428.0821918,520.0208008,0.69,,14.1,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,O=C1CCCCC1,421.9409283,520.0208008,0.57,,7.8,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)O,434.9717268,541.1255411,0.54,,12.7,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)=O,421.0526316,520.0208008,0.56,,10.5,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC#N,426.0758415,526.8703899,0.62,,13.2,,,,,deep4chem
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,431.0344828,560.8524958,0.45,,12.6,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Cc1ccccc1,418.9359028,515.995872,0.21,,2.8,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCCCOCCCC,419.9916002,507.0993915,0.07,,1.9,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1,419.9916002,520.0208008,0.51,,5.9,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOCC,418.0602007,518.134715,0.19,,2.6,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOC(C)=O,418.9359028,520.0208008,0.46,,6.6,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,N#Cc1ccccc1,423.9084358,527.9831045,0.62,,9.8,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,O=C1CCCCC1,424.9893753,526.8703899,0.64,,8.3,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)O,417.0141785,567.8591709,0.49,,9.3,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)=O,419.9916002,526.0389269,0.62,,9.7,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC#N,414.9377593,539.9568035,0.59,,10.3,,,,,deep4chem
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,411.0152076,573.0659026,0.33,,8.3,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Cc1ccccc1,461.0419548,569.1519636,0.3,,9.2,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCCCOCCCC,469.043152,570.1254276,0.34,,9.2,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1,464.037123,579.0387956,0.25,,8.6,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOCC,477.0992366,585.1375073,0.26,,9.5,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOC(C)=O,483.0917874,592.0663114,0.21,,7.1,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,N#Cc1ccccc1,481.000481,610.1281269,0.14,,7.5,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,O=C1CCCCC1,488.997555,610.1281269,0.15,,7.8,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)O,517.0630817,664.893617,0.03,,2,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)=O,492.1259843,610.1281269,0.11,,6.9,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC#N,489.955904,626.1740764,0.1,,5.9,,,,,deep4chem
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,514.1388175,667.1114076,0.02,,1.5,,,,,deep4chem
CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3nc4ccccc4s3)ccc2-c2ccc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(-c5nc6ccccc6s5)ccc3-4)C7=O)cc21,Cc1ccccc1,529,536,0.23,4.991226076,,,,,,deep4chem
CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3nc4ccccc4s3)ccc2-c2ccc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(-c5nc6ccccc6s5)ccc3-4)C7=O)cc21,ClCCl,528,533,0.0025,5.113943352,,,,,,deep4chem
CCCCCCCCCCC1(CCCCCCCCCC)c2cc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)C7=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,Cc1ccccc1,528,533,6.00E-05,4.954242509,,,,,,deep4chem
CCCCCCCCCCC1(CCCCCCCCCC)c2cc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)C7=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,527,531,0.00012,5.079181246,,,,,,deep4chem
c1ccc2c(c1)ccc1ccc3c(c12)-c1c(ccc2ccc4ccccc4c12)C3,ClCCl,400,417,0.39,,,,,,48.2,deep4chem
c1ccc(C2c3ccc4ccc5ccccc5c4c3-c3c2ccc2ccc4ccccc4c32)cc1,ClCCl,401,425,,,,,,,43.2,deep4chem
c1ccc(C2(c3ccccc3)c3ccc4ccc5ccccc5c4c3-c3c2ccc2ccc4ccccc4c32)cc1,ClCCl,408,421,0.4,,,,,,43.9,deep4chem
c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c12,ClCCl,435,476,0.02,,,,,,,deep4chem
CN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,CO,487,580,0.0028,4.389166084,,,,,,deep4chem
CN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,OCCO,498,583,0.0014,4.51851394,,,,,,deep4chem
CN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,OCC(O)CO,509,581,0.0011,4.428134794,,,,,,deep4chem
CN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,Oc1ccccc1,548,581,4.30E-05,4.7355989,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)ncn2)cc1,ClCCl,359,439,,4.556302501,,,,,,deep4chem
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)ncn2)cc1,ClCCl,429,530,0.4,4.624282096,,,,,,deep4chem
C(=C/c1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ncn1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,427,540,0.55,4.677606953,,,,,,deep4chem
C(=C/c1cc(/C=C/c2ccccc2)nc(/C=C/c2ccccc2)n1)\c1ccccc1,ClCCl,312,,,4.870988814,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccccc3)n2)cc1,ClCCl,369,442,0.1,4.555094449,,,,,78.4,deep4chem
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccccc3)n2)cc1,ClCCl,423,537,0.72,4.682145076,,,,94.9,94.6,deep4chem
C(=C/c1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccccc1,ClCCl,430,551,0.78,4.544068044,,,,84.2,103.8,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(OC)cc3)n2)cc1,ClCCl,339,439,0.15,4.806179974,,,,,,deep4chem
COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)cc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,ClCCl,423,533,0.53,4.658964843,,,,,,deep4chem
COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,ClCCl,424,543,0.91,4.838219222,,,,,100.6,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,ClCCl,370,,,4.973127854,,,,,,deep4chem
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,ClCCl,402,536,0.22,4.98811284,,,,,,deep4chem
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,ClCCl,409,577,0.03,5.052693942,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,ClCCl,376,558,0.1,4.790285164,,,,,,deep4chem
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,ClCCl,406,533,0.59,4.627365857,,,,,,deep4chem
C(=C/c1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,415,544,0.56,4.935507266,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc4cc(OC)ccc4c3)n2)cc1,ClCCl,347,443,0.11,4.789580712,,,,,,deep4chem
COc1ccc2cc(/C=C/c3nc(/C=C/c4ccc(N(C)C)cc4)cc(/C=C/c4ccc(N(C)C)cc4)n3)ccc2c1,ClCCl,418,536,0.52,4.720159303,,,,,,deep4chem
COc1ccc2cc(/C=C/c3nc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)ccc2c1,ClCCl,424,544,0.75,4.843232778,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,ClCCl,370,441,0.21,4.428134794,,,,,,deep4chem
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,ClCCl,429,545,0.72,4.691081492,,,,,,deep4chem
FC(F)(F)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,ClCCl,430,554,1,4.781036939,,,,,,deep4chem
COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,ClCCl,420,549,0.68,4.606381365,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,ClCCl,386,548,0.02,4.764176132,,,,,,deep4chem
CN(C)c1ccc(/C=C/c2ccnc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,ClCCl,385,493,0.04,4.827369273,,,,,,deep4chem
C(=C/c1ccnc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,402,527,0.72,4.658011397,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccccc3)n2)cc1,CCCCCCC,,397,,,,,,,,deep4chem
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccccc3)n2)cc1,CCCCCCC,,453,,,,,,,,deep4chem
C(=C/c1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccccc1,CCCCCCC,,464,,,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(OC)cc3)n2)cc1,CCCCCCC,,402,,,,,,,,deep4chem
COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)cc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CCCCCCC,,450,,,,,,,,deep4chem
COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CCCCCCC,,461,,,,,,,59.3,deep4chem
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CCCCCCC,,450,,,,,,,,deep4chem
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CCCCCCC,,460,,,,,,,,deep4chem
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CCCCCCC,,439,,,,,,,,deep4chem
