abs,em,plqy,k,smiles,solvent,solvent_num,tag,tag_name,Molecular_Weight,LogP,TPSA,Avg_Gasteiger_Charge,Double_Bond_Count,Ring_Count,unimol_plus,split
525.0,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc5c6sc7c8sc(C=C(C#N)C(=O)O)cc8n(CCCCCC)c7c6n(CCCCCC)c5c4)cc3CCCCCC)cc2)cc1,ClCCl,0,6,Triphenylamine,1141.6669999999992,22.083880000000025,92.65,-0.042445568,47,9,3.7253218,train
,,,90207.0,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(-n4cc(-c5ccc(-n6c(N)c(C#N)c(Cc7ccccc7)nc6=O)cc5)nn4)cc3)c(=O)n2C1c1ccccc1,CO,1,4,Cyanine,771.8630000000002,4.636580000000004,176.07,-0.035981674,46,8,3.609766,train
411.0,476.0,0.6700000166893005,29512.0,COc1cc2c(cc1-c1ccc(C)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,5,10,5p6,633.7880000000001,9.43914,55.84,-0.037608001,32,8,3.285746,train
474.0,586.0,0.3799999952316284,,Cc1ccc(-c2nc(N3CCCCC3)sc2-c2ccc([N+](=O)[O-])s2)cc1,Cc1ccccc1,6,12,5n6,385.51400000000007,5.745520000000004,59.27,-0.032099536,17,4,2.961949,train
,,,4.570000171661377,COc1cc(O)c(C)c2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2=O,CO,1,9,Acridines,302.326,2.5821200000000006,72.83000000000001,-0.045368846,9,3,3.6036234,train
,,,6026.0,Cc1ccc(Cc2nc3ccccc3n2C(C)CC(=O)O)cc1,CCO,2,10,5p6,308.38100000000003,3.9712200000000015,55.120000000000005,-0.051068964,17,3,5.52002,train
498.0,526.0,0.209999993443489,,CCCCCCCCCCCCSC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCCCCC,11,5,BODIPY,392.368,6.700200000000008,7.939999999999999,-0.042921778,8,3,3.4474,train
637.0,663.0,0.1599999964237213,,F[B-]1(F)n2c(cc(-c3cccs3)c2-c2cccs2)C(c2ccccc2)=c2cc(-c3cccs3)c(=C3C=CC=[S+]3)n21,C1CCOC1,5,5,BODIPY,596.5830000000002,7.369600000000007,9.86,-0.032827521,35,8,2.7522733,test
,,,19300.0,CC=C1OC(=O)C(c2ccccc2)=C1O,CCO,2,12,5n6,202.209,2.4163,46.53,-0.049988628,9,2,3.9070654,test
512.0,585.0,0.92,,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,C1COCCO1,13,8,PAHs,424.54400000000027,6.189600000000006,40.620000000000005,-0.041611771,21,6,2.9338167,train
561.0,,,,CCCCN(CCCC)c1ccc2c3ccc4c5c(ccc(c6cccc1c62)c53)C(=O)OC4=O,CS(C)=O,7,8,PAHs,449.5500000000002,7.454400000000007,46.61,-0.03303111,26,6,2.5465238,train
,430.0,0.0015000000130385,,C(=C/c1cnc2ccccc2n1)\c1cnccn1,c1ccccc1,15,11,6p6,234.262,2.5902000000000003,51.56,-0.040408424,18,3,3.6884484,test
,,0.0120000001043081,,O=c1c2ccccc2sc2ccccc12,C1CCOC1,5,9,Acridines,212.273,3.4147000000000016,17.07,-0.033532809,17,3,4.0750914,test
740.0,,,,CCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(C)c4c(ccc5c6c(ccc45)C(C)(C)C(=CC4=C([O-])C(=CC5=[N+](CC)c7ccc8ccccc8c7C5(C)C)C4=O)N6C)C3(C)C)=C2O)C(C)(C)c2cc(C(=O)[O-])ccc21,CS(C)=O,7,0,SquaricAcid,1027.3189999999995,11.556999999999992,130.06,-0.04107312,39,11,3.7370505,train
,,,8900.0,CN(C)CCN=C(O)c1cccc2c(=O)c3ccccc3[nH]c12,O,8,9,Acridines,309.369,2.5475000000000003,68.69,-0.058023244,18,3,3.9553053,test
,,,64400.0,CC1=C(Br)C(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(Br)c(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,ClCCl,0,5,BODIPY,690.1910000000004,8.98572,48.4,-0.043918966,28,6,3.6057565,train
,,,28840.099609375,CO[C@@H]1C=CC(OC)(OC)[C@]2(Cl)C(=O)c3ccccc3C(=O)[C@H]12,CCCCCC,11,15,Benz,336.7710000000001,2.2333,61.830000000000005,-0.041818779,9,3,4.552944,train
,,,4.440000057220459,CCc1c(C)[nH]c(/C=C2\N=C(C)C(I)=C2C)c1C,CN(C)C=O,9,-1,None,354.235,4.718340000000004,28.15,-0.039534528,8,2,2.6337776,valid
508.0,617.0,,65000.0,CCCCCCCCCCCCCCCC[N+](CCCCCCCCCCCCCCCC)=C1C=CC(=CC=C2C=CN(Cc3cc(CN4C=CC(=CC=C5C=CC(=[N+](CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C=C5)C=C4)cc(CN4C=CC(=CC=C5C=CC(=[N+](CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)C=C5)C=C4)c3)C=C2)C=C1,CCCO,20,4,Cyanine,2052.5220000000004,44.400299999999866,18.75,-0.038548472,27,7,4.249578,train
,,,230000.0,O=C1c2ccccc2C2(c3ccc(O)cc3Oc3cc(O)ccc32)N1N=C(O)Cc1ccsc1,CN(C)C=O,9,9,Acridines,470.50600000000014,5.126900000000004,102.59,-0.053670489,25,6,4.5341597,train
,,,77624.70313,CCCCC1=C(C)c2cc3[nH]c(cc4nc(c(-c5cccc(OCCOCCOCCOCCOc6ccncc6)c5)c5[nH]c(cc1n2)c(CCCC)c5C)C(C)=C4CCCC)c(CCCC)c3C,Cc1ccccc1,6,7,Porphyrin,936.2949999999992,14.428239999999972,116.40000000000002,-0.049209288,36,7,3.6935704,train
,,,138000.0,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COCCOC)cc3S(=O)(=O)[O-])c3ccc(N(CC)CC)cc3[o+]c2c1,CO,1,9,Acridines,1138.4939999999997,8.701200000000009,213.45,-0.052988735,26,4,3.6256988,train
,,,9000.0,CC1=C2C(=O)CC(C)(C)CC2C2=C(CC(C)(C)CC2=O)N1,CCO,2,4,Cyanine,287.403,3.512100000000002,46.17,-0.040214975,4,3,3.9138844,train
399.0,513.0,0.6100000143051147,37900.0,C(=C/c1ccc2ccccc2n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,0,6,Triphenylamine,398.509,7.875000000000006,16.130000000000003,-0.044975494,30,5,3.2932146,train
,,,42658.0,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1C(c1ccccc1)c1ccccc1,CO,1,13,6n6,420.5080000000001,6.477100000000006,46.53,-0.054218008,26,4,3.6619806,train
279.0,400.0,0.006000000052154,6026.0,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,O,8,13,6n6,314.86,4.528400000000004,6.48,-0.047915727,12,3,5.013091,test
366.0,442.0,,,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)C(c4ccccc4)(c4ccccc4)c4ccccc4-6)cc3)n2)cc1,Cc1ccccc1,6,3,Carbazole,714.8720000000003,12.33279999999998,43.6,-0.038145036,57,11,4.2500234,valid
,,,16596.0,COc1cc(O)c2c(c1)C(=O)c1c(O)c(C)cc(O)c1C2=O,CO,1,9,Acridines,300.266,1.89582,104.06,-0.062186889,14,3,3.5430863,train
,,,19840.0,O=[N+]([O-])c1ccc(-c2ccc(N3CCCCC3)cc2)cc1,ClC(Cl)Cl,3,13,6n6,282.3429999999999,4.252100000000003,46.38,-0.042142403,13,3,4.4979906,train
614.0,,,,CCCCCCc1cc(-c2ccc3c(c2)C2CCCC2N3c2ccc3c(c2)C(C)(C)c2ccccc2-3)sc1C=C1C(=O)c2cc(C(=O)O)ccc2S1(=O)=O,ClC(Cl)Cl,3,10,5p6,753.9860000000002,11.341299999999991,91.75,-0.03701905,34,9,3.629085,train
,,,4760.0,FC(F)(F)c1cc(C(F)(F)F)c2cc3ccc(Nc4ccccc4)cc3cc2n1,CC#N,4,8,PAHs,406.32900000000006,7.169200000000002,24.92,-0.029969397,22,4,2.922498,train
526.0,575.0,0.4699999988079071,,CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(C#Cc3ccc(C)cc3)c(C)n1[B-]2(F)F,ClCCl,0,5,BODIPY,376.25900000000007,5.213760000000005,7.939999999999999,-0.03034302,14,4,2.9774752,test
339.0,403.0,,,C(=C/c1nc2ccccc2s1)\c1ccc(Cn2cc(COc3cc(Cn4cc(-c5ccc(N(c6ccc(-c7cn(Cc8cc(OCc9cn(Cc%10ccc(/C=C/c%11nc%12ccccc%12s%11)cc%10)nn9)cc(OCc9cn(Cc%10ccc(/C=C/c%11nc%12ccccc%12s%11)cc%10)nn9)c8)nn7)cc6)c6ccc(-c7cn(Cc8cc(OCc9cn(Cc%10ccc(/C=C/c%11nc%12ccccc%12s%11)cc%10)nn9)cc(OCc9cn(Cc%10ccc(/C=C/c%11nc%12ccccc%12s%11)cc%10)nn9)c8)nn7)cc6)cc5)nn4)cc(OCc4cn(Cc5ccc(/C=C/c6nc7ccccc7s6)cc5)nn4)c3)nn2)cc1,CN(C)C=O,9,6,Triphenylamine,2795.342999999995,33.0702000000001,412.3499999999999,-0.03852662,183,33,4.2495775,test
458.0,635.0,0.050000000745058,,CCCCN1c2ccccc2Sc2cc(/C=C/c3nc4nc5ccccc5nc4s3)ccc21,CCOCC,16,9,Acridines,466.63500000000016,7.812700000000007,41.91,-0.033492493,28,6,2.7651153,train
,,,17488.0,CCCc1c2c(c(O)c3c(=O)ccoc13)CCCC2,CCO,2,11,6p6,258.31699999999995,3.329900000000002,50.44,-0.046744395,12,3,4.680669,test
,,,107151.0,FC(F)(F)c1c2nc(c(C(F)(F)F)c3[nH]c(c(-c4ccccc4)c3-c3ccccc3)c(C(F)(F)F)c3nc(c(C(F)(F)F)c4ccc1[nH]4)C=C3)C=C2,ClCCl,0,7,Porphyrin,734.5440000000001,12.06479999999999,57.36,-0.025889168,36,7,3.6528523,train
387.0,555.0,0.1299999952316284,12880.0,CC1(C)C(=O)C=Cc2ccc(N3CCC3)cc21,O,8,0,SquaricAcid,227.307,2.770200000000001,20.31,-0.042689709,8,3,3.7647161,train
514.0,621.0,,,O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)C2CCCC2N3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)SC1=S,ClC(Cl)Cl,3,10,5p6,614.7920000000001,8.349100000000005,60.85,-0.042656479,29,7,2.9167738,test
380.0,534.0,0.1309999972581863,,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1CCOC1,5,13,6n6,249.313,2.964900000000001,20.31,-0.047013618,13,2,3.2946234,train
470.0,,,,CCCCCCn1c2c(c3cc(-c4ccc(/C=C(\C#N)C(=O)O)o4)ccc31)C(CCCCCC)(CCCCCC)c1ccccc1-2,ClCCl,0,10,5p6,618.8620000000004,11.680479999999983,79.16,-0.043461006,23,5,2.7329173,train
,,,10233.0,COc1ccc(N/N=c2\ccc(C(c3ccccc3)(c3ccccc3)c3ccccc3)cnc2N2CCCC2)cc1,O=C(O)C(F)(F)F,23,13,6n6,538.6950000000003,7.000900000000008,49.75,-0.051515071,32,6,3.299615,test
,450.0,,,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccccc3)n2)cc1,CC(C)=O,12,13,6n6,446.55000000000007,7.005000000000008,44.24,-0.049473542,27,4,3.6411893,train
552.0,567.0,0.8730000257492065,,F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,CCOCC,16,5,BODIPY,419.0920000000001,6.172200000000003,7.939999999999999,-0.029767085,19,5,3.3136406,train
516.0,533.0,0.8600000143051147,,COC(=O)Cc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(Cl)cccc1Cl,C1CCOC1,5,5,BODIPY,409.0280000000001,4.159200000000003,34.24,-0.032658485,15,4,3.5116258,train
,565.0,,,COc1ccc2cc(/C=C/c3nc(/C=C/c4ccc(N(C)C)cc4)cc(/C=C/c4ccc(N(C)C)cc4)n3)ccc2c1,CC(C)=O,12,8,PAHs,552.7220000000002,8.281600000000008,41.49,-0.049868461,32,5,3.418948,test
529.0,,0.39,,CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C(=O)Cl)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,9,5,BODIPY,505.2010000000002,6.634540000000006,42.08,-0.024017007,16,4,2.1417263,train
,,,8400.0,COc1ccc(Cc2c(=O)c3c([n-][n+]2C)CCCC3)cc1OC,CCO,2,11,6p6,314.38500000000005,1.3152999999999992,53.510000000000005,-0.052743625,13,3,4.177119,valid
,,,25704.0,C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@H]1O[C@@H](O[C@@H]2OC=C(C(=O)OC)[C@@H](CC(=O)OCCc3ccc(O)c(O)c3)/C2=C\C)[C@H](O)[C@@H](O)[C@@H]1O,CO,1,13,6n6,926.8710000000004,-1.901,342.65,-0.074065301,14,5,4.250038,test
326.0,392.0,0.181999996304512,9497.0,N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,OCCO,30,2,Coumarin,336.249,2.945680000000001,63.23,,12,2,4.393832,test
,,,12000.0,C[N+]1=C(C(=O)O)C(=Cc2ccc([N+](=O)[O-])cc2)c2ccccc21,O=S(=O)(O)O,29,10,5p6,309.301,2.948400000000001,83.45,-0.008045107,16,3,2.516249,valid
570.0,594.0,0.7200000286102295,51286.0,CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,Cc1ccccc1,6,5,BODIPY,321.13900000000007,3.8042000000000016,23.73,-0.038276347,18,5,2.9132273,test
548.0,565.0,0.7400000095367432,,CCC1=C(C)C2=C(COC(C)=O)c3c(C)c(CC)c(C)n3[B-](OC(=O)C(F)(F)F)(OC(=O)C(F)(F)F)[N+]2=C1C,CC(C)=O,12,5,BODIPY,564.288,4.663340000000004,86.84000000000002,-0.022625622,11,3,3.2107441,test
,,,17980.0,Cc1c(Cc2ccccc2)[nH]c2nc(C)n(-c3ccc(F)cc3)c(=N)c12,CCO,2,10,5p6,346.40900000000005,4.1798100000000025,57.46,-0.045509642,23,4,4.5772386,train
,,,61000.0,COc1ccc(N=Cc2c(C)c3n(c2C)[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3C)cc1,ClCCl,0,5,BODIPY,395.26200000000017,5.264740000000005,29.53,-0.036566444,15,4,2.8758993,train
427.0,,,,CCCCCCc1cc(-c2ccc3c(c2)C(=O)c2cc(-c4cc(CCCCCC)c(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)s4)ccc2-3)sc1/C=C(\C#N)C(=O)O,ClC(Cl)Cl,3,6,Triphenylamine,879.2040000000003,16.34581999999996,81.4,-0.038947471,43,8,4.250098,train
343.0,407.0,,,C=Cc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C=C)cc7)s6)o5)cc4)o3)s2)cc1,CC(=O)N(C)C,43,12,5n6,582.7100000000003,9.863599999999993,77.84,-0.032179905,40,7,4.553576,test
345.0,450.0,0.25,,COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,ClC(Cl)Cl,3,2,Coumarin,320.3040000000001,3.518600000000002,78.36,-0.032666392,23,4,3.6293776,train
414.0,517.0,,,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,ClC(Cl)Cl,3,10,5p6,290.366,4.620400000000004,29.270000000000003,-0.047270238,18,3,3.1249602,test
430.0,498.0,0.1899999976158142,,c1ccc(-c2nc(-c3ccc(N4CCCC4)cc3)cc(-c3ccc4ccccc4c3)n2)cc1,ClC(Cl)Cl,3,8,PAHs,427.5510000000001,7.231000000000006,29.020000000000003,-0.042005003,29,6,3.668462,test
564.0,598.0,0.3400000035762787,57544.0,COc1cccc(C2=[N+]3C(=CN4N(C=C5c6ccccc6C(c6cccc(OC)c6)=[N+]5[B-]4(F)F)[B-]3(F)F)c3ccccc32)c1,CCCCCC,11,5,BODIPY,594.1860000000001,6.023200000000005,30.96,-0.03622469,28,8,3.332137,test
341.0,407.0,,,COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCOC(C)=O,14,13,6n6,283.371,4.583220000000003,41.82,-0.05853996,13,2,3.93941,test
,,,301995.1875,NCCNc1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c(-c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,ClC(Cl)Cl,3,7,Porphyrin,596.7380000000003,9.027200000000002,95.41,-0.051627998,42,8,1.866828,train
325.3,,,,[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,CC(C)=O,12,13,6n6,208.264,3.9460900000000017,16.39,-0.048242062,12,2,4.149826,train
541.0,565.0,0.8709999918937683,,COCC1=C2C(C)=C(Cl)C(C)=[N+]2[B-](F)(F)n2c(C)c(Cl)c(C)c21,CO,1,5,BODIPY,361.0280000000001,4.351940000000004,17.17,-0.02795193,8,3,3.3722298,train
543.0,580.0,,,O=c1nc(-c2ccc(S(=O)(=O)Nc3cc(Cl)c(O)c(Cl)c3)cc2)c2c(=O)nc(-c3ccccc3)c1=2,CCO,2,15,Benz,526.3570000000002,3.944580000000002,126.32,-0.033485461,31,5,2.158521,train
521.0,535.0,0.3600000143051147,,CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,OCC(O)CO,34,10,5p6,525.3310000000002,7.803200000000006,15.29,-0.008525215,18,4,3.1791472,train
425.0,435.0,0.4699999988079071,30700.0,Fc1cccc(C2=[O+][B-](F)(F)N3C(=C2)C=Cc2ccccc23)c1,ClC(Cl)Cl,3,4,Cyanine,313.08700000000005,4.349600000000002,14.54,-0.03091265,15,4,3.2765834,train
,,,7015.0,Cc1ccc2[nH]c3cc(O)cc(O)c3c(=O)c2c1,CO,1,9,Acridines,241.246,2.40092,73.32,-0.064767644,17,3,4.264615,train
404.0,536.0,,,CC1(C)Nc2cc(Cl)ccc2-c2[nH]c3ccccc3c(=O)c21,O,8,11,6p6,310.7840000000001,4.509100000000003,44.89,-0.042159079,18,4,3.7722774,train
485.0,,,,CCCCOc1cc(C=Cc2ccc(C=Cc3cc(OCC(C)CC)c(OCC(C)CC)c(OCC(C)CC)c3)c3nsnc23)cc(OCC(C)CC)c1OCC(C)CC,ClCCl,0,10,5p6,843.2279999999998,14.33549999999997,81.16000000000001,-0.046837268,24,4,4.2500563,valid
618.0,710.0,,49400.0,CC1=[N+]2C(=C(/C=C/c3ccc(C(F)(F)F)cc3)c3cc(-c4cc5n(c4)[B-](F)(F)[N+]4=CC=CC4=C5c4c(C)cc(C)cc4C)c(C)n3[B-]2(F)F)C=C1,CCOC(C)=O,14,5,BODIPY,698.3040000000001,9.56188,15.88,-0.030692158,29,8,3.0579097,test
395.0,472.0,0.0004600000102072,8300.0,CCCCOc1cc(C=C2c3ccccc3-c3ccccc32)c(OCCCC)cc1C=C1c2ccccc2C=Cc2ccccc21,C1CCOC1,5,13,6n6,600.8020000000004,11.686399999999985,18.46,-0.044263915,33,7,3.1789274,test
565.0,618.0,0.001,38018.9,CC1=[N+]2C(=C(C(=O)Oc3c(F)c(F)c(F)c(F)c3F)c3ccc(C)n3[B-]2(F)F)C=C1,O,8,4,Cyanine,430.088,4.088220000000002,34.239999999999995,-0.015233162,15,4,3.1377356,valid
609.0,640.0,0.5799999833106995,,CCCCCCCCCCN1C(=O)c2cc(NCCCOCCO)c3c4c(cc(NCCCOCCO)c(c24)C1=O)C(=O)N(CCCCCCCCCC)C3=O,ClC(Cl)Cl,3,1,Naphthalimide,781.0479999999998,7.935000000000011,157.74,-0.055120657,15,4,3.9847686,train
623.0,653.0,0.0599999986588954,,CCN1C=C(c2ccc3n2[B-](F)(F)[N+]2=CC=CC2=C3c2c(C)cc(C)cc2C)CCC1,Cc1ccccc1,6,5,BODIPY,419.3280000000003,5.518760000000005,11.18,-0.040406031,15,5,2.9538412,valid
,,,4.170000076293945,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(OC)ccc(OC)c3oc2c1,CO,1,9,Acridines,596.5380000000001,-1.386,216.2,-0.072632231,17,5,4.184466,train
402.0,484.0,,,COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3N(C)C)sc12,CC#N,4,10,5p6,342.4200000000001,3.119600000000002,51.540000000000006,-0.041683778,18,3,3.366355,valid
,,,1.5399999618530271,CC(C)C1=C(O)C(=O)c2c(ccc3c2[C@@H](O)CCC3(C)C)C1=O,ClC(Cl)Cl,3,11,6p6,314.3810000000001,3.6385000000000014,74.6,-0.049144295,9,3,3.4848084,valid
354.0,,,,COc1cccc(N=c2[nH]c3cc4c(C)c(C(=N)O)c(=O)oc4cc3n2CCc2ccc(Cl)cc2)c1,CCO,2,2,Coumarin,502.9580000000003,5.404690000000004,116.6,-0.048780551,30,5,3.3805344,train
518.0999755859375,529.5,0.7599999904632568,,CCC1=C(C)C2=C(CCCCCCCCCCCCCCCOC(C)=O)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC(C)=O,12,5,BODIPY,572.6340000000004,9.852739999999995,34.24,-0.039899395,9,3,3.599626,train
,,,111000.0,CC1=CC(C=Cc2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,ClCCl,0,5,BODIPY,531.4590000000003,7.960440000000007,11.18,-0.040322064,27,6,2.4896538,valid
,,,29400.0,CCc1c(/C=C2\N=C(O)C(C)=C2C)[nH]c(Cc2ccccc2C)c1CC,ClC(Cl)Cl,3,12,5n6,348.4900000000001,5.686120000000005,48.38,-0.052779008,14,3,3.18166,valid
,,,62300.0,CN(C)c1ccc(C(=O)Cc2nc3ccccc3c3ccccc23)cc1,CCO,2,11,6p6,340.426,4.879400000000004,33.2,-0.042883578,23,4,3.9655552,train
,,,323593.6563,CC(C)(C)c1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(Cl)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,ClCCl,0,7,Porphyrin,797.5310000000001,15.499999999999964,57.36,-0.040724003,42,8,4.249918,train
293.0,,,,CC(O)=Nc1ccc(C(=O)NC2=CC(=O)C(=O)c3ccccc32)cc1,CCO,2,4,Cyanine,334.331,2.830800000000001,95.83,-0.045520352,17,3,3.395482,train
407.0,,,,CN(C)c1ccc(-c2nc(-c3ccc(C=Cc4ccc(C#N)cc4)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,ClCCl,0,12,5n6,509.6570000000002,7.584780000000008,58.95,-0.047606137,30,5,2.725531,train
398.0,497.0,,,Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,CC#N,4,13,6n6,540.2290000000002,5.250440000000005,83.83,-0.043459682,20,4,4.7965093,train
,,,3.700000047683716,COc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3c2cc(C(C2=C(O)CC(C)(C)CC2=O)c2ccc(OC)cc2)c2cccnc32)cc1,CCO,2,4,Cyanine,642.7960000000003,8.785700000000004,97.75,-0.048017024,27,7,4.1445765,train
,,,29200.0,C/C=C1/c2ccccc2-c2ccccc2S1=O,CO,1,13,6n6,240.327,3.835600000000003,17.07,-0.037787899,14,3,4.5267367,test
437.0,522.0,,3200.0,CCCCCCn1c(=O)c2c3oc4ccccc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,0,10,5p6,506.6240000000005,5.596100000000005,91.28,-0.02849542,28,5,3.2598684,train
374.0,521.0,0.67,,N#Cc1c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(C#N)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21,Cc1ccccc1,6,3,Carbazole,1420.0819999999997,19.918360000000025,67.3,-0.021975588,66,13,4.249578,train
338.0,368.0,,,C(#Cc1cccc(C#Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)c1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,ClC(Cl)Cl,3,3,Carbazole,608.7440000000003,10.680399999999988,9.86,-0.03699686,48,9,3.5483844,train
,,,27620.0,Clc1cc(Cl)c([C](c2c(Cl)cc(Cl)cc2Cl)c2c(Cl)cc(-n3c4ccccc4c4ccccc43)cc2Cl)c(Cl)c1,CC#N,4,3,Carbazole,684.0840000000001,13.030089999999989,4.93,-0.022455076,33,6,4.1655493,train
,,,190000.0,COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OC)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CO,1,7,Porphyrin,522.6080000000002,8.006800000000007,75.82,-0.047534092,36,7,1.6769056,train
456.0,,,,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,ClC(Cl)Cl,3,2,Coumarin,350.4430000000001,4.915900000000003,46.34,-0.034328718,22,4,3.3108754,train
388.0,391.0,,,Oc1ccc2ccc3cccc4ccc1c2c34,CS(C)=O,7,8,PAHs,218.255,4.289600000000002,20.23,-0.050735595,19,4,3.6949635,train
482.0,516.0,0.0070000002160668,,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c2ccc3S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(C)c1,CO,1,5,BODIPY,540.3130000000002,4.711360000000004,128.36,-0.026057956,24,5,2.237204,train
,,,18620.87109,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(O)=NCCCCCCN)[C@@H](CCC(=O)OC)[C@@H]3C,O,8,7,Porphyrin,722.9309999999997,8.295040000000006,168.57,-0.052763904,27,5,2.8437755,test
,,,5240.0,FC(F)(F)c1cc(C(F)(F)F)c2cc3ccc(Nc4ccccc4)cc3cc2n1,CCCCO,18,8,PAHs,406.32900000000006,7.169200000000002,24.92,-0.029969397,22,4,2.922498,train
,,,30903.0,COc1cc(O)c2c(c1)C(=O)C1=C(COC(C)C1)C2=O,CCO,2,9,Acridines,274.272,1.8852,72.83000000000001,-0.048060679,9,3,3.566249,train
538.0,562.0,0.24,4.5,CCC1=C(C)C2=C(c3ccccc3)c3c(C)c(C)c(-c4ccccc4)n3[B-](F)(F)[N+]2=C1C=O,ClCCl,0,5,BODIPY,442.318,6.160140000000006,25.01,-0.034192775,21,5,3.0331519,train
408.0,546.0,0.0320000015199184,,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1c1ccccc1,C1CCOC1,5,1,Naphthalimide,438.4860000000002,6.737500000000005,42.31,-0.033424984,34,7,3.0813508,valid
