abs,em,plqy,k,smiles,solvent,solvent_num,tag,tag_name,Molecular_Weight,LogP,TPSA,Avg_Gasteiger_Charge,Double_Bond_Count,Ring_Count,unimol_plus,split
394,451,0.790000021,65000,COc1cc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(OC)cc1/C=C/c1ccncc1,C1CCOC1,5,10,5p6,459.509,5.9089,85.81,-0.044246598,33,6,3.3301234,test
453,,,,CC(C)(C)c1ccc(N(c2ccc(-c3nnc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)s3)cc2)c2ccc(C(C)(C)C)cc2)cc1,ClC(Cl)Cl,3,6,Triphenylamine,700.955,11.71848,90.11,-0.036979803,35,6,3.8045373,valid
541,615,0.45,46025.7,CC1=[N+]2C(=C(C(=O)Oc3c(F)c(F)c(F)c(F)c3F)c3ccc(C)n3[B-]2(F)F)C=C1,CC(C)=O,12,4,Cyanine,430.088,4.08822,34.24,-0.015233162,15,4,3.1377356,train
417,442,0.002,26001.6,F[B-]1(F)n2cccc2C(N2CCOCC2)=C2C=CC=[N+]21,CC(C)=O,12,4,Cyanine,277.083,1.3783,20.41,-0.045990974,8,4,3.3929064,train
451,513,,,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,Cc1ccccc1,6,6,Triphenylamine,686.778,12.16352,101.64,-0.030700601,48,9,3.6455934,test
309,350,0.310000002,,N#Cc1ccc(-n2ncc(-c3ccccc3)n2)cc1,CO,1,12,5n6,246.273,2.80598,54.5,-0.034635,17,3,3.8319402,train
607,625,1.00E-04,,COc1ccc2c3c([nH]c2c1)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5ccc(OC)cc5[nH]c4n2[B-]1(F)F)C=3,CC#N,4,5,BODIPY,548.402,5.52746,57.98,-0.043643519,33,8,2.8779807,train
353,458,0.75999999,33700,COc1cc(-c2cnc(-c3cnc4ccccc4c3)o2)cc(OC)c1OC,ClCCl,0,11,6p6,362.385,4.5826,66.61,-0.045377451,22,4,3.628944,test
513,615,,,O=[N+]([O-])c1ccc(N2C=c3ccc4c5c(ccc4c3O[B-]2(C2=C(F)C(F)=C(F)C(=[F+])C2=[F+])c2c(F)c(F)c(F)c(F)c2F)=CN(c2ccc([N+](=O)[O-])cc2)[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)O5)cc1,CC#N,4,8,PAHs,1144.246,8.9931,111.22,,49,10,3.65078,train
480,635,0.64,,O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,CCO,2,8,PAHs,479.668,7.3674,26.79,-0.044100589,20,7,2.927911,train
636,,,,CC1(C)[C](C=c2c(=O)c(=CC3=[N+](CC(=O)O)c4ccccc4C3(C)C)c2=O)N(CC(=O)O)c2ccccc21,C1CCOC1,5,0,SquaricAcid,512.562,1.41899,114.99,-0.023196383,23,5,2.5944357,valid
286,393,,,Nc1ccc(-c2ccc(N)cc2)cc1,CC#N,4,13,6n6,184.242,2.518,52.04,-0.081053505,12,2,4.7742944,train
537,,,,COc1ccc(N(c2ccc(OC)cc2)c2ccc(C3=C(C)C4=C(C)c5c(C)c(-c6ccc(-c7cc[n+]([O-])cc7)s6)c(C)n5[B-](F)(F)[N+]4=C3C)cc2)cc1,ClC(Cl)Cl,3,5,BODIPY,740.685,10.54884,56.58,-0.040221769,37,8,3.387374,train
419,506,,114102,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,CCOC(C)=O,14,8,PAHs,432.526,6.548,52.04,-0.048310805,31,6,2.8925061,test
352,416,0.016000001,,CN(C)c1ccc(/C=C/c2ccccn2)cc1,CCCCCC,11,13,6n6,224.307,3.318,16.13,-0.054760969,13,2,3.6369474,train
446,,,,CCCCN1C(=Cc2c(O)c(=O)c2=O)Sc2ccccc21,CCO,2,0,SquaricAcid,301.367,2.699,57.61,-0.042402941,13,3,3.6527112,train
497.5,,,,C[n+]1c(C=C2C=C(C=Cc3cn(Cc4ccccc4)c4ccccc34)CC(C)(C)C2)sc2ccccc21,O,8,10,5p6,501.719,8.572,8.81,-0.022853469,29,6,3.1506045,train
338,364,0.119000003,2455,c1ccc2c(c1)[nH]c1cccnc12,Clc1ccccc1,35,10,5p6,168.199,2.7161,28.68,-0.04856815,15,3,4.679893,train
501,513,0.035999998,,CO[B-]1(OC)n2c(C)cc(C)c2C(c2ccccc2OC(C)c2ccccc2[N+](=O)[O-])=C2C(C)=CC(C)=[N+]21,CC#N,4,5,BODIPY,513.403,5.93594,78.77,-0.038344141,21,5,1.9419968,test
366,421,0.037,16700,CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,CCOC(C)=O,14,13,6n6,337.404,3.45558,86.77,-0.029933712,13,2,3.9426908,train
338,403,0.200000003,38300,c1cc2ccc3cc(-c4ccncc4)cc4ccc(c1)c2c34,Cc1ccccc1,6,8,PAHs,279.342,5.646,12.89,-0.039282852,25,5,3.824301,train
460,560,0.409999996,,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc3ccccc3c2)s1,Cc1ccccc1,6,8,PAHs,505.624,9.0698,59.27,-0.03351669,34,6,2.9707294,train
370,500,0.379999995,22500,COc1ccc(-c2cnc(/C=C/c3ccc(C#N)cc3)o2)cc1OC,ClCCl,0,12,5n6,332.359,4.40088,68.28,-0.042817986,18,3,3.1886656,train
721,747,0.100000001,68300,C[N+]1=C(C=CC2=C3Oc4c(cc(F)c(N5CCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,ClC(Cl)Cl,3,2,Coumarin,473.587,7.0412,15.48,-0.013143209,16,6,2.826058,train
447,713,,,O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,C1CCOC1,5,6,Triphenylamine,451.525,7.5988,37.38,-0.037925534,32,6,2.4826074,train
343,546,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,CN(C)C=O,9,3,Carbazole,1064.371,17.8962,65.6,-0.037556219,67,12,4.249578,train
630,,,,CCN1C(=CC=C2CCC/C(=C\C=C3\N(CC)c4ccccc4C3(C)C)C2=NC(CC2=C[NH2+]c3ccccc32)C(=O)O)C(C)(C)c2ccccc21,O,8,10,5p6,679.929,8.9602,72.75,-0.041386247,25,7,3.8086925,train
460,540,0.050000001,,Cn1c(=O)c(/N=N/c2ccc(/N=N/c3ccc(S(=O)(=O)O)cc3)cc2)c(O)c2ccccc21,CS(C)=O,7,2,Coumarin,463.475,5.3216,146.04,-0.043448522,28,4,2.9143755,train
380,400,0.159999996,,CC(=O)[B-]1(C(C)=O)OC(C)=CC(c2ccc3ccccc3c2)=[O+]1,ClC(Cl)(Cl)Cl,19,8,PAHs,308.142,3.1908,54.67,-0.033737721,15,3,2.56218,train
504,515,0.96,32998.9,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=CC=CC1=C2C,C1CCCCC1,10,5,BODIPY,262.112,3.28774,7.94,-0.034856069,8,3,3.2297616,test
341,477,0.011,149,Oc1ccc(Br)cc1-c1nc2ncccc2o1,CO,1,10,5p6,291.104,3.3579,59.15,-0.041291126,16,3,4.2062593,test
397,,,,CCCCCCn1c2cc(C=C(C#N)C(=O)O)ccc2c2ccc(-c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)cc21,ClCCl,0,3,Carbazole,699.939,12.72548,70.95,-0.041416697,38,7,4.2728558,train
330,386,0.119999997,,COc1ccc(C#Cc2ccc(C#N)cc2)cc1,ClCCl,0,13,6n6,233.27,2.96668,33.02,-0.03973188,12,2,3.8494012,train
517,554,0.14,63023.1,COc1ccc([N+](=O)[O-])c(-c2cc3n(c2)[B-](F)(F)[N+]2=CC=CC2=C3c2ccccc2)c1,ClCCl,0,5,BODIPY,419.196,4.7207,60.31,-0.036543003,21,5,2.7158577,train
308,361,0.079999998,6000,CCCCC(CC)COC(=O)/C=C\c1c(OC)ccc(OC)c1OC,CCCCCC,11,15,Benz,350.455,4.4852,53.99,-0.055830205,8,1,4.279873,test
379,413,0.899999976,,C[Si]1(C)c2cc(-c3ccccc3)ccc2C=Cc2ccc(-c3ccccc3)cc21,ClCCl,0,13,6n6,388.586,6.327,0,-0.043156032,25,5,3.9482405,train
360,429,0.029999999,,CCCCN1C(=O)c2cccc3c(Oc4cc(CO)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,CN(C)C=O,9,1,Naphthalimide,642.708,7.8621,113.45,-0.036058291,32,7,3.9039774,test
289,344,,,CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,CC#N,4,10,5p6,496.607,6.78684,76.34,-0.051412844,27,5,5.050639,test
542,655,,,CCN1C(=O)/C(=c2\c(=Cc3ccc4c(c3)C3CCCC3N4c3ccc(CO)cc3)sc(=O)n2CC(=O)O)SC1=S,CS(C)=O,7,10,5p6,593.752,3.0917,103.08,-0.042372444,23,6,2.8951807,train
583,628,0.140000001,,CCN(/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(F)c(F)c(F)c(F)c1F)CC,Cc1ccccc1,6,5,BODIPY,455.186,5.1449,11.18,-0.02791742,15,4,3.0176148,train
529,544,0.980000019,,Cc1cc(C)c(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4ccc(-c5c(C)cc(C)cc5C)n4[B-]3(F)F)C=C2)c(C)c1,Cc1ccccc1,6,5,BODIPY,573.323,9.37972,7.94,-0.030321395,26,6,3.624157,train
382,509,0.620000005,,CCCCCCCCN1c2ccc(C#Cc3ccc(C(F)(F)F)cc3)cc2Sc2cc(C=O)ccc21,Cc1ccccc1,6,9,Acridines,507.621,8.8809,20.31,-0.034436004,19,4,3.4005625,train
529,,,,Cc1ccc(N2c3ccc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)c5nc(-c6ccccc6)c(-c6ccccc6)nc45)cc3C3CCCC32)cc1,ClCCl,0,10,5p6,706.871,11.4471,90.11,-0.038258999,42,9,4.249901,test
363,443,,,CCOC(=O)/C=C/c1ccc(N(C)C)cc1,CCCCO,18,15,Benz,219.284,2.3289,29.54,-0.055123499,8,1,3.7296214,train
584,645,,,COC1=C/C(=C\C=C2C=CN(Cc3ccc(Br)cc3)C=C2)C=CC1=O,CCCCCCO,38,4,Cyanine,396.284,4.8141,29.54,-0.047097249,13,3,2.3608894,train
508,,,,CC1(C)CC(/C=C/c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)=C/C(=C(/C#N)C(=O)O)C1,ClC(Cl)Cl,3,6,Triphenylamine,627.788,11.29058,67.57,-0.046178611,34,6,3.9789426,test
397,515,0.307999998,4000,CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1cc(SC)ccc12,O,8,15,Benz,318.422,2.8377,52.9,-0.020565979,9,3,3.0551238,test
480,642,0.01,41050,C[N+](C)=C1C=CC(=C2N=C3C=Cc4c(C(F)(F)F)cc(C(F)(F)F)nc4N3[B-](F)(F)O2)C=C1,ClCCl,0,4,Cyanine,476.136,4.8064,40.73,-0.032107458,12,4,2.4657242,test
400,,,,CCCCCCn1c2ccccc2c2cc(-c3cc(-c4sc(C=C(C#N)C(=O)O)cc4-c4ccc5c(c4)c4ccccc4n5CCCCCC)sc3-c3ccc4c(c3)c3ccccc3n4CCCCCC)ccc21,ClCCl,0,3,Carbazole,1009.398,19.53378,75.88,-0.040218316,57,11,4.2495785,train
404,499,0.029999999,18535,COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,C1CCOC1,5,3,Carbazole,349.393,5.22286,61.74,-0.035953746,22,4,3.423999,train
405,514,0.119999997,,COc1nc(Cl)nc(=Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)[nH]1,CCOCC,16,8,PAHs,388.814,4.0637,80.23,-0.033645399,25,5,3.1870577,train
339.5,411,,17378,CC1CC=C(c2ccc(-c3cccs3)s2)CC1,CCO,2,12,5n6,260.427,5.68,0,-0.039250262,11,3,3.7498128,train
312,445,0.0108,47800,CN(C)c1ccc(C(=O)Nc2cccc(Br)c2)cc1,CCOCC,16,13,6n6,319.202,3.7674,32.34,-0.050248739,13,2,4.551782,train
469,538,0.219999999,,c1csc(-c2nc3c4ccccc4c4cccc2n43)c1,CO,1,10,5p6,274.348,4.807,17.3,-0.032158513,23,5,3.185778,train
398,496,,,C(=C/c1ccncn1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,5,6,Triphenylamine,349.437,6.1168,29.02,-0.047074222,25,4,3.2879467,train
677,,,,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(C=C(C#N)C(=O)O)s2)c2cc3ccccc3cc12)(C(C)C)C(C)C,C1CCOC1,5,8,PAHs,659.927,11.32178,61.09,-0.036316297,33,6,3.7425294,train
462,528,0.660000026,,Cc1cc(C)c(C2=C3C=CC(NCc4ccccc4)=[N+]3[B-](F)(F)n3cc(Br)cc32)c(C)c1,CC#N,4,5,BODIPY,494.192,5.94216,19.97,-0.044965922,20,5,3.479976,train
516,578,,,CCN1O/C(=c2\c(=Cc3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc(C#N)cc4)cc3)sc(=O)n2CC(=O)O)SC1=S,ClC(Cl)Cl,3,10,5p6,652.823,5.50058,98.8,-0.036043374,28,7,3.2838554,valid
544,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3c4ccccc4c(-c4ccc(/C=C(\C#N)C(=O)O)s4)c4nsnc34)cc2)cc1,C1CCOC1,5,6,Triphenylamine,807.054,13.61958,108.57,-0.041017745,40,7,4.2500696,valid
555,570,0.32,,Cc1cc(/C=C/c2cccc(Oc3ccc(C(C)(C)C)cc3)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,456.345,7.28702,17.17,-0.039740998,21,5,2.9027033,train
487,,,,N=c1[nH]c(-c2ccc(NC(=O)c3ccccc3)cc2)c(N=Nc2ccc(Br)cc2)s1,CS(C)=O,7,12,5n6,478.375,6.65287,93.46,-0.045121835,26,4,3.0092766,test
555,578,0.569999993,,Cc1c(-c2cccs2)c2n(c1C)[B-](F)(F)n1c(C)c(C)c(=C3C=CC=[S+]3)c1=C2,Cc1ccccc1,6,5,BODIPY,412.339,3.72778,9.86,-0.031398722,19,5,3.0054145,train
347,401,0.189999998,,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCC,11,2,Coumarin,229.157,2.394,56.23,-0.036195086,12,2,4.0109816,train
551,573,0.99000001,,F[B-]1(F)n2cccc2C(c2c(Cl)cccc2Cl)=c2ccc(=C3C=CC(=[N+]=C=S)C=C3)n21,CCCCC,42,5,BODIPY,470.14,3.8158,23.96,-0.025586777,23,5,2.869552,train
268.4,295,0.09,2338.8,Oc1ccccc1,C1CCCCC1,10,15,Benz,94.113,1.3922,20.23,-0.087505457,6,1,5.987467,train
457,546,,,CCCCCCN(CCCCCC)c1ccc2cc3cc(C#N)ccc3cc2c1,CO,1,8,PAHs,386.583,7.83168,27.03,-0.044098208,16,3,3.7325795,train
447,580,0.600000024,,CCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCC)c(OCCCCCC)c3)c3nsnc23)cc1OCCCCCC,ClC(Cl)Cl,3,10,5p6,737.063,12.3273,62.7,-0.042327793,22,4,4.2512145,train
526,564,0.709999979,,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,OC(F)(F)CF,26,5,BODIPY,562.36,6.49134,60.54,-0.022425276,10,3,3.3460877,train
426,435,0.519999981,32400,F[B-]1(F)[O+]=C(c2cccc(Br)c2)C=C2C=Cc3ccccc3N21,ClC(Cl)Cl,3,4,Cyanine,373.993,4.973,14.54,-0.030744382,15,4,3.223125,train
294,328,,5623,C[SiH](C)c1cccc2ccccc12,C1CCCCC1,10,8,PAHs,186.33,2.5335,0,-0.044300077,11,2,4.7368035,train
524,550,,,CC/N=c1\ccc2c(-c3cc(C(=O)ON4C(=O)C=CC4=O)ccc3C(=O)O)c3ccc(NCC)cc3oc-2c1,CO,1,15,Benz,525.517,4.252,138.51,-0.039107227,27,5,2.1052632,train
288,412,,,Cc1ccc(NC(=O)c2sc(Br)nc2C)cc1,ClC(Cl)Cl,3,12,5n6,311.204,3.77474,41.99,-0.035107706,12,2,4.142147,train
402,507,,,CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,CC#N,4,11,6p6,276.339,3.8557,44.89,-0.046982808,18,4,3.7487364,train
432,544,0,139588,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(N=C(O)c3ccc(-c4cc([N+](=O)[O-])ccc4Cl)o3)cc2)cc1,CS(C)=O,7,12,5n6,545.979,6.4691,129.41,-0.047144851,27,4,2.9300659,train
450,,,,CCCCCCN1c2ccc(/C=C(/C#N)C(=O)O)cc2Sc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,C1CCOC1,5,6,Triphenylamine,621.806,10.99798,67.57,-0.043839313,32,6,2.955245,train
341,433,0.439999998,,COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)N=C(O)OC(C)(C)C,CC(C)=O,12,3,Carbazole,561.638,7.4051,99.08,-0.043658947,33,6,3.8947968,train
520.8,560.1,0.423,71862.1,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CC#N,4,5,BODIPY,374.328,6.21934,7.94,-0.032391783,8,3,3.1912925,test
474,679,0.180000007,,CN(C)c1ccc2c(c1)C(C)(C)c1cc(C=C(C#N)C#N)ccc1-2,CC#N,4,13,6n6,313.404,4.48946,50.82,-0.036073636,13,3,2.8291454,valid
432,541,0.49000001,31623,CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n(c26)P1(=O)c1ccccc1)c3c45,C1CCOC1,5,6,Triphenylamine,688.811,13.6719,25.24,-0.038623282,49,10,3.362019,train
605,,,,CCCCCCCC[N+](CCCCCCCC)=C1C=CC(=C2C(=O)C(C=C3Sc4ccccc4N3CC(=O)O)=C2O)C=C1,CS(C)=O,7,0,SquaricAcid,603.849,8.5166,80.85,-0.035250536,14,4,4.011813,train
577,588,0.340000004,,CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SCCC)n3[B-]2(F)F)C=C1,CCCCCC,11,5,BODIPY,416.371,6.1099,7.94,-0.035105103,14,4,3.2048619,test
550,,,,CCCCCCOc1cc(N(CC)CC)ccc1/C=C(\C#N)c1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)s1,CC#N,4,12,5n6,583.801,6.90338,93.87,-0.042282297,16,3,2.6335585,valid
353,428,0.74000001,60500,c1ccc(-c2nc(-c3ccc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)o5)cc4)cc3)oc2-c2ccccc2)cc1,C1COCCO1,13,12,5n6,592.698,11.3316,52.06,-0.038169846,46,8,3.8359683,train
384,563,0.519999981,35400,C(=C/c1ccncn1)\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,ClCCl,0,6,Triphenylamine,425.535,7.7838,29.02,-0.046145073,31,5,3.2482321,train
517,,,,CCCCCCCCCCCCn1c(C=C(C#N)C(=O)O)ccc1-c1ccc(-c2ccc(-c3ccc(N(c4ccc(OCCCCCC)cc4)c4ccc(OCCCCCC)cc4)cc3)s2)c2nsnc12,ClCCl,0,6,Triphenylamine,990.393,17.85578,113.5,-0.04351352,40,7,3.6665127,valid
535,609,0.75,,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,CS(C)=O,7,8,PAHs,424.544,6.1896,40.62,-0.041611771,21,6,2.9338167,train
634,,,,CN1c2cc3[o+]c4cc5c(cc4c(-c4ccc(S(=O)(=O)O)cc4S(=O)(=O)[O-])c3cc2-c2c(n(C)c3ccccc23)C1(C)c1ccccc1)-c1c(n(C)c2ccccc12)C(C)(c1ccccc1)N5C,CO,1,9,Acridines,937.112,11.4289,139.21,-0.037343329,58,12,3.6946876,train
525,,,,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4sc(-c5ccc(C=C(C#N)C(=O)O)cc5)c5nccnc45)cc3)cc2)cc1,Cc1ccccc1,6,6,Triphenylamine,883.171,15.63228,108.57,-0.044434942,42,7,3.705323,train
329,396,,,Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CS(C)=O,7,13,6n6,289.334,4.9351,41.82,-0.05514327,19,3,4.149769,train
343,398,,,CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CCCCCCCCO,27,10,5p6,499.639,8.5217,42.16,-0.039851647,34,6,3.0900207,train
381,,,,CCN1c2ccccc2Sc2cc(/C=C/C(=O)O)ccc21,CC#N,4,9,Acridines,297.379,4.407,40.54,-0.049887892,14,3,3.62448,train
341,352,,,Cc1cc(-n2c3ccccc3c3cc(C#N)ccc32)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C,Cc1ccccc1,6,3,Carbazole,512.634,7.77202,62.86,-0.034471004,35,6,4.348018,valid
425,,,,C[C@@]12CCCC(C1)C(c1ccccc1)N(N=O)C2c1ccccc1,CO,1,15,Benz,320.436,5.6625,32.67,-0.044436017,13,4,4.92689,train
474,,,,COc1ccc(-n2c(N=Nc3ccc4ncsc4c3)ccc2-c2cccs2)cc1,CS(C)=O,7,10,5p6,416.531,7.2395,51.77,-0.037448233,27,5,3.1890721,train
497.9,509.9,,88003.5,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CO,1,5,BODIPY,324.183,4.53394,7.94,-0.033551414,14,4,3.2941327,train
370,489,,,CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)C(=O)CCC3,CC#N,4,8,PAHs,335.491,5.5476,20.31,-0.041618136,12,4,3.681216,train
249,,0.42,99884.9,O=c1c2ccccc2[nH]c2ccccc12,CCO,2,9,Acridines,195.221,2.6813,32.86,-0.044737809,17,3,4.103508,valid
380,450,0.028000001,,Cc1cccc2nc3c(O)nc(O)nc3nc12,ClCCCl,40,11,6p6,228.211,1.29262,92.02,-0.050896394,16,3,3.5161886,train
360,519,0.015,3119,Nc1cc(N)cc(-c2nc3ccccc3s2)c1,CO,1,10,5p6,241.319,3.1277,64.93,-0.063236904,16,3,3.9595966,test
403.5,462,0.32,19010.8,OC[C@H]1O[C@@H](OCCn2cc(CNC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)nn2)[C@H](O)[C@@H](O)[C@H]1O,CO,1,4,Cyanine,494.264,-1.7561,150.06,-0.068140551,13,5,3.5203466,valid
428,560,0.200000003,41406,CCCc1ccc(C(O)=Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)cc1,CS(C)=O,7,13,6n6,442.559,5.6,73.13,-0.058745512,21,3,3.811606,valid
405,,,,COc1ccc(C2N=C(c3ccc(N(c4ccccc4)c4ccc(C=C(C#N)C(=O)O)cc4)cc3)NC2c2ccc(OC)cc2)cc1,CCO,2,6,Triphenylamine,620.709,7.99758,107.18,-0.050859803,33,6,3.4925463,test
496,528,0.033,30903,C[O+]=C1C=CC(=C2c3cccn3[B-](F)(F)n3c(NCCc4cccs4)ccc32)C=C1,C1CCOC1,5,5,BODIPY,423.297,4.7526,33.19,-0.051635289,19,5,3.33665,test
474,563,0.016000001,,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(F)cc(F)c4)C=CC2=C3c2ccc(N)cc2)nn1,CS(C)=O,7,5,BODIPY,533.342,4.648,76.7,-0.045584775,25,6,3.5399103,train
561,585,0.5,,CC1=CC(C)=[N+]2C1=C(C#N)c1c(C)cc(C)n1[B-]2(F)F,ClC(Cl)Cl,3,5,BODIPY,273.095,3.00922,31.73,-0.024626405,8,3,2.9744072,test
408,585,0.039999999,,CC(=O)c1c2ccccc2n2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c12,CC#N,4,10,5p6,513.64,9.9631,21.48,-0.039931688,40,7,3.5282505,valid
420,564,,84231,CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(C#N)C#N)C1,CCOC(C)=O,14,12,5n6,416.528,6.64266,65.4,-0.036647145,20,4,3.0211825,train
489,,,22300,COc1ccc(-c2ccc(-c3sc(-c4ccc(-c5ccc(OC)s5)s4)c([N+](=O)[O-])c3[N+](=O)[O-])s2)s1,ClCCl,0,-1,,562.697,8.4957,104.74,-0.026262027,27,5,2.7002735,train
555,577,0.050000001,,COC(=O)CCc1c(C)c(I)n2c1C=C1C(C)=C(C)C(=[I+])N1[B-]2(F)F,CS(C)=O,7,5,BODIPY,571.94,0.41912,34.47,,9,3,2.7217472,test
312,415,0.479999989,,O=C(O)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,CO,1,12,5n6,340.382,5.1089,65.98,-0.051653285,24,4,3.6636984,train
366,406,0.75,33400,CCCCOc1c(-c2c(OCCCC)c3oc4cc5ccccc5cc4c3c3ccccc23)c2ccccc2c2c1oc1cc3ccccc3cc12,C1CCOC1,5,8,PAHs,678.828,14.123,44.74,-0.036731587,50,10,5.3590307,train
371,388,0.0037,34433,O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CC(C)=O,12,8,PAHs,582.529,6.7445,187.83,-0.033978834,32,5,2.8904278,train
405,483,0.140000001,9000,c1cc2c3c(cccc3c1)-c1c-2ccc2c1ccc1ccccc12,CCCCCCC,22,8,PAHs,302.376,6.7936,0,-0.036611518,27,6,3.605877,train
368,491,0.370000005,38800,Oc1c(-c2nc3c4ccccc4c4ccccc4c3[nH]2)cc2c3c1CCCN3CCC2,CS(C)=O,7,8,PAHs,405.501,5.9407,52.15,-0.047275986,26,7,3.7414703,train
535,561,0.51,4.5,F[B-]1(F)n2c(cc(Cl)c2Cl)C(Cl)=C2C=C(Cl)C=[N+]21,C1CCOC1,5,5,BODIPY,329.757,4.1582,7.94,-0.015167759,8,3,3.7041206,train
299,302,0.003,,C(#Cc1ccccc1)c1ccccc1,ClCCl,0,13,6n6,178.234,3.0864,0,-0.044866868,12,2,4.4110575,train
535,540,,,CC1=CC(C)(C)Nc2ccc3c(-c4ccc(Oc5ccccc5)cc4)c4ccc(=[NH2+])cc-4oc3c21,O,8,13,6n6,459.569,6.2641,59.99,-0.03596259,29,6,3.7402625,train
